msa,category,cumulative biden rpp percent change,"totalvotes, 2020","totalvotes, 2024","trump votecount, 2020","trump votecount, 2024","trump %, 2020","trump %, 2024",2020-2024 swing,_merge
dothan,goods,0.2670453341245738,68016.0,66070.0,50073.0,50387.0,73.61944248412138,76.26305433630998,2.6436118521885987,both
dothan,housing,-15.519553861358188,68016.0,66070.0,50073.0,50387.0,73.61944248412138,76.26305433630998,2.6436118521885987,both
dothan,other services,0.431056814531585,68016.0,66070.0,50073.0,50387.0,73.61944248412138,76.26305433630998,2.6436118521885987,both
dothan,utilities,3.7048088514376416,68016.0,66070.0,50073.0,50387.0,73.61944248412138,76.26305433630998,2.6436118521885987,both
douglas,,,18369.0,18772.0,12878.0,13738.0,70.10724590342424,73.18346473471127,3.0762188312870222,right_only
dover,all items,1.3139806259790805,87025.0,88289.0,41009.0,42458.0,47.12324044814709,48.08979601082808,0.9665555626809947,both
dover,goods,-0.1689862921678541,87025.0,88289.0,41009.0,42458.0,47.12324044814709,48.08979601082808,0.9665555626809947,both
dover,housing,-8.131098041866649,87025.0,88289.0,41009.0,42458.0,47.12324044814709,48.08979601082808,0.9665555626809947,both
dover,other services,5.9057948034925145,87025.0,88289.0,41009.0,42458.0,47.12324044814709,48.08979601082808,0.9665555626809947,both
dover,utilities,-5.574299698011032,87025.0,88289.0,41009.0,42458.0,47.12324044814709,48.08979601082808,0.9665555626809947,both
dublin,,,26829.0,27336.0,17343.0,18373.0,64.64273733646428,67.21173544044483,2.5689981039805474,right_only
dubois,,,39422.0,40515.0,29203.0,30481.0,74.07792603115013,75.2338640009873,1.1559379698371686,right_only
dubuque,all items,-3.847565655554446,53926.0,52770.0,27358.0,28224.0,50.7324852575752,53.48493462194429,2.7524493643690917,both
dubuque,goods,-2.3477469371527815,53926.0,52770.0,27358.0,28224.0,50.7324852575752,53.48493462194429,2.7524493643690917,both
dubuque,housing,-5.010125369073555,53926.0,52770.0,27358.0,28224.0,50.7324852575752,53.48493462194429,2.7524493643690917,both
dubuque,other services,-4.609660804410676,53926.0,52770.0,27358.0,28224.0,50.7324852575752,53.48493462194429,2.7524493643690917,both
dubuque,utilities,0.686377475785824,53926.0,52770.0,27358.0,28224.0,50.7324852575752,53.48493462194429,2.7524493643690917,both
duluth,all items,6.631609347548791,45046.0,46049.0,20714.0,22167.0,45.984105136971095,48.137853156420334,2.153748019449239,both
duluth,goods,-1.8524287167985298,45046.0,46049.0,20714.0,22167.0,45.984105136971095,48.137853156420334,2.153748019449239,both
duluth,housing,62.61902167992155,45046.0,46049.0,20714.0,22167.0,45.984105136971095,48.137853156420334,2.153748019449239,both
duluth,other services,-5.647940854896644,45046.0,46049.0,20714.0,22167.0,45.984105136971095,48.137853156420334,2.153748019449239,both
duluth,utilities,3.386074263491553,45046.0,46049.0,20714.0,22167.0,45.984105136971095,48.137853156420334,2.153748019449239,both
dumas,,,5508.0,5370.0,4359.0,4458.0,79.13943355119825,83.0167597765363,3.8773262253380523,right_only
duncan,,,19057.0,18620.0,15560.0,15092.0,81.64978747966627,81.05263157894737,-0.5971559007189029,right_only
durango,,,35667.0,35681.0,14233.0,14024.0,39.905234530518406,39.30383117065105,-0.6014033598673549,right_only
durant,,,15976.0,17812.0,12344.0,13999.0,77.26589884827241,78.59308331461936,1.3271844663469494,right_only
durham-chapel hill,all items,2.4562259388488856,335404.0,343056.0,87005.0,89675.0,25.940358493041227,26.14004710601185,0.1996886129706219,both
durham-chapel hill,goods,0.3844703318806468,335404.0,343056.0,87005.0,89675.0,25.940358493041227,26.14004710601185,0.1996886129706219,both
durham-chapel hill,housing,2.694567060911369,335404.0,343056.0,87005.0,89675.0,25.940358493041227,26.14004710601185,0.1996886129706219,both
durham-chapel hill,other services,4.332572314265966,335404.0,343056.0,87005.0,89675.0,25.940358493041227,26.14004710601185,0.1996886129706219,both
durham-chapel hill,utilities,-3.861406331437378,335404.0,343056.0,87005.0,89675.0,25.940358493041227,26.14004710601185,0.1996886129706219,both
dyersburg,,,15079.0,14394.0,11768.0,11603.0,78.04231049804363,80.60997637904683,2.567665881003194,right_only
eagle pass,,,15346.0,15745.0,6881.0,9285.0,44.83904600547374,58.971101937122896,14.132055931649155,right_only
east stroudsburg,all items,-4.181234246686713,83829.0,85525.0,38726.0,42676.0,46.19642367199895,49.89885998246127,3.7024363104623177,both
east stroudsburg,goods,-1.070650797670284,83829.0,85525.0,38726.0,42676.0,46.19642367199895,49.89885998246127,3.7024363104623177,both
east stroudsburg,housing,-14.886851843974643,83829.0,85525.0,38726.0,42676.0,46.19642367199895,49.89885998246127,3.7024363104623177,both
east stroudsburg,other services,-2.746527812748647,83829.0,85525.0,38726.0,42676.0,46.19642367199895,49.89885998246127,3.7024363104623177,both
east stroudsburg,utilities,-1.4072839977289866,83829.0,85525.0,38726.0,42676.0,46.19642367199895,49.89885998246127,3.7024363104623177,both
easton,,,22555.0,22830.0,10946.0,11125.0,48.53025936599424,48.72974156811213,0.19948220211789192,right_only
eau claire,all items,-1.2193402111064051,94213.0,101648.0,46658.0,51127.0,49.52395104709541,50.29808751770817,0.7741364706127598,both
eau claire,goods,-2.492427060636657,94213.0,101648.0,46658.0,51127.0,49.52395104709541,50.29808751770817,0.7741364706127598,both
eau claire,housing,-1.2792795273964142,94213.0,101648.0,46658.0,51127.0,49.52395104709541,50.29808751770817,0.7741364706127598,both
eau claire,other services,-0.2486187845303816,94213.0,101648.0,46658.0,51127.0,49.52395104709541,50.29808751770817,0.7741364706127598,both
eau claire,utilities,-3.784101222572203,94213.0,101648.0,46658.0,51127.0,49.52395104709541,50.29808751770817,0.7741364706127598,both
edwards,,,29140.0,27798.0,9892.0,10148.0,33.94646533973919,36.50622346931434,2.559758129575151,right_only
effingham,,,24881.0,24923.0,19607.0,19751.0,78.8031027691813,79.248084099025,0.4449813298436993,right_only
el campo,,,16761.0,16471.0,11926.0,12439.0,71.15327247777579,75.52061198470038,4.367339506924594,right_only
el centro,all items,3.4292206786138593,56743.0,54025.0,20847.0,26546.0,36.739333486068766,49.136510874595096,12.39717738852633,both
el centro,goods,4.3525352247675615,56743.0,54025.0,20847.0,26546.0,36.739333486068766,49.136510874595096,12.39717738852633,both
el centro,housing,-2.6812967056099315,56743.0,54025.0,20847.0,26546.0,36.739333486068766,49.136510874595096,12.39717738852633,both
el centro,other services,3.511164647440047,56743.0,54025.0,20847.0,26546.0,36.739333486068766,49.136510874595096,12.39717738852633,both
el centro,utilities,8.402935007307214,56743.0,54025.0,20847.0,26546.0,36.739333486068766,49.136510874595096,12.39717738852633,both
el dorado,,,16607.0,15448.0,10478.0,10196.0,63.093876076353354,66.00207146556188,2.9081953892085295,right_only
el paso,all items,-1.6985138004246365,267894.0,253043.0,85110.0,105883.0,31.770028444086094,41.84387633722332,10.073847893137227,both
el paso,goods,-2.830737279335409,267894.0,253043.0,85110.0,105883.0,31.770028444086094,41.84387633722332,10.073847893137227,both
el paso,housing,-0.1156714386805206,267894.0,253043.0,85110.0,105883.0,31.770028444086094,41.84387633722332,10.073847893137227,both
el paso,other services,-2.223362924492223,267894.0,253043.0,85110.0,105883.0,31.770028444086094,41.84387633722332,10.073847893137227,both
el paso,utilities,3.2923094701565883,267894.0,253043.0,85110.0,105883.0,31.770028444086094,41.84387633722332,10.073847893137227,both
elizabeth city,,,19897.0,20343.0,9770.0,10537.0,49.102879831130316,51.79668682101951,2.6938069898891968,right_only
elizabethtown,,,56242.0,55341.0,35517.0,36445.0,63.15031471142562,65.85533329719377,2.705018585768144,right_only
elizabethtown-fort knox,all items,0.9816731619192508,,,,,,,,left_only
elizabethtown-fort knox,goods,-0.312370948442897,,,,,,,,left_only
elizabethtown-fort knox,housing,-3.5833606288896203,,,,,,,,left_only
elizabethtown-fort knox,other services,0.4528976098224691,,,,,,,,left_only
elizabethtown-fort knox,utilities,6.844754364808884,,,,,,,,left_only
elk city,,,7948.0,7678.0,6767.0,6474.0,85.14091595369905,84.31883302943474,-0.8220829242643077,right_only
elkhart-goshen,all items,0.4875477665041536,74387.0,70093.0,46972.0,45652.0,63.145442079933325,65.13061218666628,1.9851701067329586,both
elkhart-goshen,goods,-1.0353156489077568,74387.0,70093.0,46972.0,45652.0,63.145442079933325,65.13061218666628,1.9851701067329586,both
elkhart-goshen,housing,1.8254389147849488,74387.0,70093.0,46972.0,45652.0,63.145442079933325,65.13061218666628,1.9851701067329586,both
elkhart-goshen,other services,-0.1927829448620293,74387.0,70093.0,46972.0,45652.0,63.145442079933325,65.13061218666628,1.9851701067329586,both
elkhart-goshen,utilities,-2.269474098274689,74387.0,70093.0,46972.0,45652.0,63.145442079933325,65.13061218666628,1.9851701067329586,both
elkins,,,12200.0,11594.0,8673.0,8356.0,71.09016393442623,72.07176125582197,0.9815973213957392,right_only
elko,,,22965.0,23501.0,17621.0,18262.0,76.72980622686697,77.70733160291051,0.9775253760435447,right_only
ellensburg,,,26364.0,26499.0,14105.0,14645.0,53.50098619329388,55.26623646175327,1.7652502684593898,right_only
elmira,all items,-2.8564841981725198,39711.0,33692.0,21922.0,20232.0,55.203847800357586,60.049863469072776,4.846015668715189,both
elmira,goods,-2.126385449230643,39711.0,33692.0,21922.0,20232.0,55.203847800357586,60.049863469072776,4.846015668715189,both
elmira,housing,-1.9440011605976943,39711.0,33692.0,21922.0,20232.0,55.203847800357586,60.049863469072776,4.846015668715189,both
elmira,other services,-2.8322834091890994,39711.0,33692.0,21922.0,20232.0,55.203847800357586,60.049863469072776,4.846015668715189,both
elmira,utilities,-1.4123323332493525,39711.0,33692.0,21922.0,20232.0,55.203847800357586,60.049863469072776,4.846015668715189,both
emporia,,,15479.0,14320.0,8673.0,8305.0,56.030751340525875,57.995810055865924,1.9650587153400494,right_only
enid,all items,-1.4274842607753149,22430.0,21844.0,16970.0,16593.0,75.65760142666072,75.96136238784106,0.3037609611803447,both
enid,goods,-1.087738604139323,22430.0,21844.0,16970.0,16593.0,75.65760142666072,75.96136238784106,0.3037609611803447,both
enid,housing,-5.980708602311961,22430.0,21844.0,16970.0,16593.0,75.65760142666072,75.96136238784106,0.3037609611803447,both
enid,other services,-2.975490639413944,22430.0,21844.0,16970.0,16593.0,75.65760142666072,75.96136238784106,0.3037609611803447,both
enid,utilities,8.326597641866504,22430.0,21844.0,16970.0,16593.0,75.65760142666072,75.96136238784106,0.3037609611803447,both
enterprise,,,22275.0,22319.0,16899.0,17495.0,75.86531986531988,78.3861284107711,2.5208085454512172,right_only
erie,all items,-2.310650536997335,137083.0,137979.0,66869.0,68866.0,48.77993624300606,49.91049362584161,1.1305573828355477,both
erie,goods,-1.070650797670284,137083.0,137979.0,66869.0,68866.0,48.77993624300606,49.91049362584161,1.1305573828355477,both
erie,housing,-5.995082993571236,137083.0,137979.0,66869.0,68866.0,48.77993624300606,49.91049362584161,1.1305573828355477,both
erie,other services,-2.746527812748647,137083.0,137979.0,66869.0,68866.0,48.77993624300606,49.91049362584161,1.1305573828355477,both
erie,utilities,-2.534857679526082,137083.0,137979.0,66869.0,68866.0,48.77993624300606,49.91049362584161,1.1305573828355477,both
escanaba,,,21151.0,21897.0,13207.0,14109.0,62.441492128031776,64.43348403890944,1.9919919108776654,right_only
espanola,,,16628.0,15989.0,5408.0,6268.0,32.52345441424104,39.201951341547314,6.678496927306277,right_only
eufaula,,,11624.0,10995.0,6226.0,6262.0,53.56159669649002,56.9531605275125,3.3915638310224807,right_only
eugene-springfield,all items,4.076578816509204,222253.0,211285.0,80336.0,77376.0,36.146193752165324,36.62162481955652,0.4754310673911988,both
eugene-springfield,goods,4.47493747544534,222253.0,211285.0,80336.0,77376.0,36.146193752165324,36.62162481955652,0.4754310673911988,both
eugene-springfield,housing,4.432877172361686,222253.0,211285.0,80336.0,77376.0,36.146193752165324,36.62162481955652,0.4754310673911988,both
eugene-springfield,other services,4.1644250503118405,222253.0,211285.0,80336.0,77376.0,36.146193752165324,36.62162481955652,0.4754310673911988,both
eugene-springfield,utilities,-6.297570414964514,222253.0,211285.0,80336.0,77376.0,36.146193752165324,36.62162481955652,0.4754310673911988,both
eureka-arcata,,,68843.0,64228.0,21770.0,21559.0,31.622677686910798,33.56635735193373,1.943679665022934,right_only
evanston,,,10828.0,10543.0,8653.0,8493.0,79.91318803103066,80.55581902684246,0.6426309958117997,right_only
evansville,all items,-0.7452680506826985,124727.0,120005.0,72376.0,71542.0,58.0275321301723,59.61584933961085,1.58831720943855,both
evansville,goods,-0.9411063322403443,124727.0,120005.0,72376.0,71542.0,58.0275321301723,59.61584933961085,1.58831720943855,both
evansville,housing,-6.829404639895643,124727.0,120005.0,72376.0,71542.0,58.0275321301723,59.61584933961085,1.58831720943855,both
evansville,other services,-0.13634313363676906,124727.0,120005.0,72376.0,71542.0,58.0275321301723,59.61584933961085,1.58831720943855,both
evansville,utilities,-3.183746081334681,124727.0,120005.0,72376.0,71542.0,58.0275321301723,59.61584933961085,1.58831720943855,both
fairbanks,all items,-0.739704520751982,,,,,,,,left_only
fairbanks,goods,4.422587178407429,,,,,,,,left_only
fairbanks,housing,5.380953008981461,,,,,,,,left_only
fairbanks,other services,-4.594553620496886,,,,,,,,left_only
fairbanks,utilities,-13.911259336673536,,,,,,,,left_only
fairmont,,,36803.0,35430.0,23780.0,23323.0,64.61429774746624,65.82839401637031,1.214096268904072,right_only
fallon,,,12881.0,13503.0,9367.0,9962.0,72.71950935486376,73.77619788195216,1.0566885270883972,right_only
fargo,all items,-5.0505377737462664,118292.0,123725.0,57662.0,63838.0,48.74547729347716,51.59668619923217,2.8512089057550085,both
fargo,goods,-2.239780999191187,118292.0,123725.0,57662.0,63838.0,48.74547729347716,51.59668619923217,2.8512089057550085,both
fargo,housing,-15.151717684801495,118292.0,123725.0,57662.0,63838.0,48.74547729347716,51.59668619923217,2.8512089057550085,both
fargo,other services,-4.355489201994762,118292.0,123725.0,57662.0,63838.0,48.74547729347716,51.59668619923217,2.8512089057550085,both
fargo,utilities,-5.222171843119473,118292.0,123725.0,57662.0,63838.0,48.74547729347716,51.59668619923217,2.8512089057550085,both
faribault-northfield,,,35686.0,36412.0,17464.0,18264.0,48.93795886341983,50.1592881467648,1.2213292833449714,right_only
farmington,all items,-0.9099160680868202,80295.0,81532.0,53385.0,55777.0,66.4860825705212,68.41117597998331,1.9250934094621073,both
farmington,goods,0.5908312882803072,80295.0,81532.0,53385.0,55777.0,66.4860825705212,68.41117597998331,1.9250934094621073,both
farmington,housing,4.818598538775635,80295.0,81532.0,53385.0,55777.0,66.4860825705212,68.41117597998331,1.9250934094621073,both
farmington,other services,-3.406348907900107,80295.0,81532.0,53385.0,55777.0,66.4860825705212,68.41117597998331,1.9250934094621073,both
farmington,utilities,0.5939789418330882,80295.0,81532.0,53385.0,55777.0,66.4860825705212,68.41117597998331,1.9250934094621073,both
fayetteville,all items,2.8851241064895623,184397.0,179408.0,81766.0,83595.0,44.342369995173456,46.594912155533756,2.2525421603602993,both
fayetteville,goods,0.3844703318806468,184397.0,179408.0,81766.0,83595.0,44.342369995173456,46.594912155533756,2.2525421603602993,both
fayetteville,housing,1.508808914320147,184397.0,179408.0,81766.0,83595.0,44.342369995173456,46.594912155533756,2.2525421603602993,both
fayetteville,other services,4.332572314265966,184397.0,179408.0,81766.0,83595.0,44.342369995173456,46.594912155533756,2.2525421603602993,both
fayetteville,utilities,-4.517051350042665,184397.0,179408.0,81766.0,83595.0,44.342369995173456,46.594912155533756,2.2525421603602993,both
fayetteville-springdale-rogers,all items,-2.180241961570815,221529.0,233254.0,127127.0,136035.0,57.38616614529023,58.32054327042623,0.9343771251359954,both
fayetteville-springdale-rogers,goods,-1.4800767054785149,221529.0,233254.0,127127.0,136035.0,57.38616614529023,58.32054327042623,0.9343771251359954,both
fayetteville-springdale-rogers,housing,-0.1112470797641735,221529.0,233254.0,127127.0,136035.0,57.38616614529023,58.32054327042623,0.9343771251359954,both
fayetteville-springdale-rogers,other services,-3.463695009947952,221529.0,233254.0,127127.0,136035.0,57.38616614529023,58.32054327042623,0.9343771251359954,both
fayetteville-springdale-rogers,utilities,-0.4051596841706963,221529.0,233254.0,127127.0,136035.0,57.38616614529023,58.32054327042623,0.9343771251359954,both
fergus falls,,,36399.0,36736.0,23800.0,24276.0,65.38641171460753,66.08231707317073,0.6959053585631949,right_only
findlay,,,38771.0,38018.0,26310.0,26052.0,67.85999845245158,68.52543532011153,0.6654368676599489,right_only
fitzgerald,,,6560.0,6501.0,4110.0,4281.0,62.65243902439024,65.85140747577296,3.1989684513827186,right_only
flagstaff,all items,-1.582738260842686,73272.0,70374.0,27052.0,27576.0,36.91996942897696,39.18492625117231,2.2649568221953444,both
flagstaff,goods,1.0499041301756804,73272.0,70374.0,27052.0,27576.0,36.91996942897696,39.18492625117231,2.2649568221953444,both
flagstaff,housing,-4.026290212381032,73272.0,70374.0,27052.0,27576.0,36.91996942897696,39.18492625117231,2.2649568221953444,both
flagstaff,other services,-2.1846735126806127,73272.0,70374.0,27052.0,27576.0,36.91996942897696,39.18492625117231,2.2649568221953444,both
flagstaff,utilities,-4.461501295735058,73272.0,70374.0,27052.0,27576.0,36.91996942897696,39.18492625117231,2.2649568221953444,both
flint,all items,1.0019259242766716,221360.0,223268.0,98714.0,105303.0,44.594325984821104,47.16439436014117,2.5700683753200693,both
flint,goods,-1.9156228977800525,221360.0,223268.0,98714.0,105303.0,44.594325984821104,47.16439436014117,2.5700683753200693,both
flint,housing,5.800943192676402,221360.0,223268.0,98714.0,105303.0,44.594325984821104,47.16439436014117,2.5700683753200693,both
flint,other services,0.2516521063076652,221360.0,223268.0,98714.0,105303.0,44.594325984821104,47.16439436014117,2.5700683753200693,both
flint,utilities,-6.674470802213538,221360.0,223268.0,98714.0,105303.0,44.594325984821104,47.16439436014117,2.5700683753200693,both
florence,all items,2.2905364677516564,96927.0,91471.0,49447.0,49632.0,51.01468115179465,54.259820052257,3.2451389004623508,both
florence,goods,-0.8559724244868956,96927.0,91471.0,49447.0,49632.0,51.01468115179465,54.259820052257,3.2451389004623508,both
florence,housing,-2.6232571510708658,96927.0,91471.0,49447.0,49632.0,51.01468115179465,54.259820052257,3.2451389004623508,both
florence,other services,4.579766905656796,96927.0,91471.0,49447.0,49632.0,51.01468115179465,54.259820052257,3.2451389004623508,both
florence,utilities,-1.5723639937190983,96927.0,91471.0,49447.0,49632.0,51.01468115179465,54.259820052257,3.2451389004623508,both
florence-muscle shoals,all items,1.6177713388868808,72225.0,70797.0,50924.0,52422.0,70.5074420214607,74.04551040298317,3.5380683815224643,both
florence-muscle shoals,goods,0.2670453341245738,72225.0,70797.0,50924.0,52422.0,70.5074420214607,74.04551040298317,3.5380683815224643,both
florence-muscle shoals,housing,0.7613933939220642,72225.0,70797.0,50924.0,52422.0,70.5074420214607,74.04551040298317,3.5380683815224643,both
florence-muscle shoals,other services,0.431056814531585,72225.0,70797.0,50924.0,52422.0,70.5074420214607,74.04551040298317,3.5380683815224643,both
florence-muscle shoals,utilities,3.1076955224573575,72225.0,70797.0,50924.0,52422.0,70.5074420214607,74.04551040298317,3.5380683815224643,both
fond du lac,all items,-1.9878296146044652,57251.0,58527.0,35754.0,37272.0,62.45131089413285,63.68342816136142,1.232117267228567,both
fond du lac,goods,-2.492427060636657,57251.0,58527.0,35754.0,37272.0,62.45131089413285,63.68342816136142,1.232117267228567,both
fond du lac,housing,-7.8550601474014226,57251.0,58527.0,35754.0,37272.0,62.45131089413285,63.68342816136142,1.232117267228567,both
fond du lac,other services,-0.2486187845303816,57251.0,58527.0,35754.0,37272.0,62.45131089413285,63.68342816136142,1.232117267228567,both
fond du lac,utilities,-5.628148195478324,57251.0,58527.0,35754.0,37272.0,62.45131089413285,63.68342816136142,1.232117267228567,both
forest city,,,34429.0,34670.0,24891.0,25456.0,72.29661041563797,73.42370925872513,1.127098843087154,right_only
forrest city,,,7108.0,5979.0,3242.0,2909.0,45.61057962858751,48.653621006857335,3.0430413782698267,right_only
fort collins,all items,-0.3096415264819716,,,,,,,,left_only
fort collins,goods,0.2259498745301374,,,,,,,,left_only
fort collins,housing,8.946140921363916,,,,,,,,left_only
fort collins,other services,-3.114007753330017,,,,,,,,left_only
fort collins,utilities,1.4947881478621634,,,,,,,,left_only
fort collins-loveland,,,224338.0,225482.0,91489.0,89680.0,40.78176679831326,39.77257608146105,-1.0091907168522098,right_only
fort dodge,,,17822.0,16748.0,10970.0,10850.0,61.55313657277522,64.78385478863147,3.2307182158562497,right_only
fort leonard wood,,,14414.0,15545.0,10329.0,11579.0,71.65949771055918,74.48697330331296,2.8274755927537853,right_only
fort madison,,,16734.0,16198.0,9808.0,10152.0,58.61121070873671,62.674404247437955,4.063193538701249,right_only
fort morgan,,,13744.0,13458.0,9593.0,9830.0,69.7977299185099,73.0420567692079,3.244326850698002,right_only
fort payne,,,29356.0,29660.0,24767.0,25633.0,84.36776127537811,86.42279163857046,2.055030363192344,right_only
fort smith,all items,-1.484379494850706,86617.0,84869.0,61918.0,61825.0,71.48481245021185,72.84756507087393,1.3627526206620786,both
fort smith,goods,-1.4246975827807542,86617.0,84869.0,61918.0,61825.0,71.48481245021185,72.84756507087393,1.3627526206620786,both
fort smith,housing,-5.682614629827738,86617.0,84869.0,61918.0,61825.0,71.48481245021185,72.84756507087393,1.3627526206620786,both
fort smith,other services,-3.3953997809419407,86617.0,84869.0,61918.0,61825.0,71.48481245021185,72.84756507087393,1.3627526206620786,both
fort smith,utilities,0.141041978546778,86617.0,84869.0,61918.0,61825.0,71.48481245021185,72.84756507087393,1.3627526206620786,both
fort wayne,all items,2.952156618741818,200688.0,195560.0,115800.0,114411.0,57.70150681655106,58.504295356923706,0.8027885403726458,both
fort wayne,goods,-1.0353156489077568,200688.0,195560.0,115800.0,114411.0,57.70150681655106,58.504295356923706,0.8027885403726458,both
fort wayne,housing,23.19494165233158,200688.0,195560.0,115800.0,114411.0,57.70150681655106,58.504295356923706,0.8027885403726458,both
fort wayne,other services,-0.1927829448620293,200688.0,195560.0,115800.0,114411.0,57.70150681655106,58.504295356923706,0.8027885403726458,both
fort wayne,utilities,-3.4438970990695137,200688.0,195560.0,115800.0,114411.0,57.70150681655106,58.504295356923706,0.8027885403726458,both
frankfort,,,52248.0,51308.0,31891.0,32004.0,61.037743071505126,62.37623762376238,1.3384945522572522,right_only
franklin,,,8732.0,8776.0,5888.0,6253.0,67.43014200641319,71.25113947128531,3.8209974648721214,right_only
fredericksburg,,,15850.0,16492.0,12514.0,13202.0,78.9526813880126,80.05093378607809,1.0982523980654832,right_only
freeport,,,22048.0,20995.0,12521.0,12347.0,56.78973149492017,58.809240295308406,2.0195088003882375,right_only
fremont,,,46950.0,46335.0,29880.0,30106.0,63.64217252396166,64.97464119995684,1.3324686759951732,right_only
fresno,all items,3.977233426547174,418649.0,380618.0,193842.0,198268.0,46.301794582096214,52.09107293927244,5.789278357176229,both
fresno,goods,4.3525352247675615,418649.0,380618.0,193842.0,198268.0,46.301794582096214,52.09107293927244,5.789278357176229,both
fresno,housing,3.3251072961373427,418649.0,380618.0,193842.0,198268.0,46.301794582096214,52.09107293927244,5.789278357176229,both
fresno,other services,3.511164647440047,418649.0,380618.0,193842.0,198268.0,46.301794582096214,52.09107293927244,5.789278357176229,both
fresno,utilities,8.0474835788439,418649.0,380618.0,193842.0,198268.0,46.301794582096214,52.09107293927244,5.789278357176229,both
gadsden,all items,-3.779370300751878,47728.0,46137.0,35528.0,35653.0,74.43848474689909,77.27637254264474,2.837887795745644,both
gadsden,goods,0.2670453341245738,47728.0,46137.0,35528.0,35653.0,74.43848474689909,77.27637254264474,2.837887795745644,both
gadsden,housing,-17.56185178747321,47728.0,46137.0,35528.0,35653.0,74.43848474689909,77.27637254264474,2.837887795745644,both
gadsden,other services,0.431056814531585,47728.0,46137.0,35528.0,35653.0,74.43848474689909,77.27637254264474,2.837887795745644,both
gadsden,utilities,5.024227917566697,47728.0,46137.0,35528.0,35653.0,74.43848474689909,77.27637254264474,2.837887795745644,both
gaffney,,,25270.0,24839.0,18043.0,18697.0,71.4008705975465,75.27275655219614,3.871885954649642,right_only
gainesville,all items,3.226757434977591,284953.0,295455.0,155382.0,170081.0,54.528992500517624,57.5657883603256,3.036795859807974,both
gainesville,goods,0.02309755928602765,284953.0,295455.0,155382.0,170081.0,54.528992500517624,57.5657883603256,3.036795859807974,both
gainesville,housing,6.613710348785775,284953.0,295455.0,155382.0,170081.0,54.528992500517624,57.5657883603256,3.036795859807974,both
gainesville,other services,4.3193793969663465,284953.0,295455.0,155382.0,170081.0,54.528992500517624,57.5657883603256,3.036795859807974,both
gainesville,utilities,3.691887044268037,284953.0,295455.0,155382.0,170081.0,54.528992500517624,57.5657883603256,3.036795859807974,both
galesburg,,,23143.0,22295.0,12009.0,11917.0,51.89042042950353,53.451446512671,1.5610260831674694,right_only
gallipolis,,,13799.0,13034.0,10645.0,10314.0,77.14327125153997,79.13150222495014,1.9882309734101682,right_only
gallup,,,26486.0,25867.0,7801.0,9364.0,29.453296080948427,36.200564425716166,6.74726834476774,right_only
garden city,,,11800.0,10345.0,7236.0,6875.0,61.32203389830509,66.45722571290479,5.1351918145997,right_only
gardnerville ranchos,,,34858.0,36294.0,21867.0,23480.0,62.731654139652306,64.69388879704634,1.9622346573940348,right_only
gettysburg,all items,-1.1012462834232934,56540.0,60871.0,37523.0,40248.0,66.36540502299258,66.12015573918615,-0.24524928380643018,both
gettysburg,goods,-1.070650797670284,56540.0,60871.0,37523.0,40248.0,66.36540502299258,66.12015573918615,-0.24524928380643018,both
gettysburg,housing,3.743191985994935,56540.0,60871.0,37523.0,40248.0,66.36540502299258,66.12015573918615,-0.24524928380643018,both
gettysburg,other services,-2.746527812748647,56540.0,60871.0,37523.0,40248.0,66.36540502299258,66.12015573918615,-0.24524928380643018,both
gettysburg,utilities,-1.1559742100690436,56540.0,60871.0,37523.0,40248.0,66.36540502299258,66.12015573918615,-0.24524928380643018,both
gillette,,,19735.0,18342.0,16975.0,16006.0,86.01469470483913,87.26420237705813,1.2495076722189964,right_only
glasgow,,,25067.0,24929.0,18613.0,19216.0,74.25300195476125,77.0829154799631,2.82991352520186,right_only
glens falls,all items,-2.8117012212439523,64650.0,63513.0,33640.0,35348.0,52.03402938901779,55.65474784689749,3.620718457879704,both
glens falls,goods,-2.126385449230643,64650.0,63513.0,33640.0,35348.0,52.03402938901779,55.65474784689749,3.620718457879704,both
glens falls,housing,-7.548141541785477,64650.0,63513.0,33640.0,35348.0,52.03402938901779,55.65474784689749,3.620718457879704,both
glens falls,other services,-2.8322834091890994,64650.0,63513.0,33640.0,35348.0,52.03402938901779,55.65474784689749,3.620718457879704,both
glens falls,utilities,-0.8126060458498596,64650.0,63513.0,33640.0,35348.0,52.03402938901779,55.65474784689749,3.620718457879704,both
gloversville,,,24072.0,23468.0,15378.0,15872.0,63.88334995014955,67.63252087949549,3.7491709293459365,right_only
goldsboro,all items,4.698354875243734,55537.0,54762.0,30709.0,31580.0,55.294668419252034,57.667725795259486,2.373057376007452,both
goldsboro,goods,0.3844703318806468,55537.0,54762.0,30709.0,31580.0,55.294668419252034,57.667725795259486,2.373057376007452,both
goldsboro,housing,16.02574164181447,55537.0,54762.0,30709.0,31580.0,55.294668419252034,57.667725795259486,2.373057376007452,both
goldsboro,other services,4.332572314265966,55537.0,54762.0,30709.0,31580.0,55.294668419252034,57.667725795259486,2.373057376007452,both
goldsboro,utilities,-5.427727935855162,55537.0,54762.0,30709.0,31580.0,55.294668419252034,57.667725795259486,2.373057376007452,both
granbury,,,32541.0,36656.0,26496.0,30174.0,81.42343505116622,82.31667394151026,0.8932388903440369,right_only
grand forks,all items,-5.033648848279268,46564.0,46830.0,26852.0,28285.0,57.6668671076368,60.399316677343585,2.7324495697067874,both
