RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024
394318,70,"Allentown, PA",msa,PA,1062.399966,1063.133436,1062.60508,1064.85531,1065.259364,1074.83342,1080.996094,1089.297839,1087.863868,1088.416988,1082.58379,1080.963884,1084.366021,1091.406375,1093.490945,1091.873503,1093.434089,1100.637793,1107.736765,1110.714309,1111.088195,1106.699695,1110.762169,1109.358413,1114.995455,1120.683845,1134.386496,1136.879091,1143.550028,1142.231272,1148.651621,1148.041232,1152.311959,1154.380302,1158.403709,1157.907349,1160.094882,1163.35124,1173.314578,1180.307591,1186.44722,1185.924912,1193.133824,1196.766506,1201.225198,1196.40861,1192.733509,1188.949232,1189.406215,1193.157657,1205.311299,1219.935225,1230.267093,1233.954668,1237.551392,1240.139897,1245.759468,1241.090358,1245.654853,1244.892014,1255.936375,1257.731707,1262.763532,1263.84798,1267.293288,1272.012174,1282.693308,1298.173223,1315.298391,1331.726794,1343.692613,1353.769836,1353.266621,1359.15637,1370.952394,1392.710533,1420.758642,1452.920152,1486.659996,1505.199671,1513.212651,1517.139153,1528.541516,1546.00787,1565.484862,1581.971001,1591.024442,1604.284698,1616.264807,1633.033891,1637.5337,1642.226616,1634.313516,1626.96932,1619.07765,1622.271649,1634.170567,1650.246966,1665.342395,1673.071043,1681.921167,1686.343173,1700.908793,1712.124531,1717.831281,1716.778406,1705.613565,1703.178638,1699.313706,1707.021802,1716.686011,1725.655675,1739.172501,1753.224615,1773.768878,1780.522353,1791.766432,1782.069118
394952,71,"Oxnard, CA",msa,CA,1826.693904,1833.810151,1838.441258,1860.433065,1884.8022,1895.976085,1902.238489,1906.44485,1914.586575,1921.656673,1919.012445,1909.004462,1911.344579,1917.738619,1942.558467,1955.768066,1963.675132,1974.131457,1987.601722,2003.387576,2004.884884,2011.687807,2004.001221,1999.150684,1995.174312,2012.527473,2044.707846,2062.705375,2075.366446,2068.090501,2082.832051,2095.475774,2111.171447,2110.132439,2100.749335,2117.213654,2129.143905,2157.564854,2155.164874,2162.486531,2161.764551,2170.849064,2181.192334,2194.997137,2198.003982,2201.463751,2202.246584,2209.526763,2217.809741,2222.067912,2233.89507,2236.876044,2242.358565,2253.194154,2259.347195,2272.802996,2262.669116,2261.876625,2251.330612,2256.978188,2276.107345,2293.413446,2300.537789,2291.553073,2281.36094,2286.806245,2291.109958,2314.251633,2336.029967,2358.020944,2374.787956,2390.685068,2412.990332,2424.14023,2445.702472,2474.01413,2511.419738,2547.514409,2582.237563,2613.699092,2650.855028,2669.276739,2699.943673,2722.003315,2746.040646,2775.492613,2783.854335,2806.229507,2818.092865,2829.621963,2841.337282,2843.774645,2851.162414,2852.070176,2856.765134,2849.587753,2844.88309,2837.56127,2862.339466,2888.542982,2900.008975,2898.890186,2906.293132,2922.14294,2930.395862,2927.765557,2940.104616,2945.40057,2960.375976,2970.357901,2996.1777,3012.617747,3018.626353,3029.502047,3038.950215,3063.789788,3062.05801,3055.825038
394486,72,"Columbia, SC",msa,SC,895.9965882,897.3425466,919.3458791,925.5455233,928.5482151,929.9410792,935.0191733,936.9990565,934.5817505,931.2711508,934.7678605,937.5770484,941.5143735,942.5058764,946.0792406,949.2179353,952.8438529,956.2194634,958.6043298,958.3647775,957.1188819,956.2379218,960.0526326,960.9713027,960.5381327,966.0611725,975.4242507,984.2676286,985.5064066,989.8654542,995.9734949,999.4236294,995.696498,993.9137528,992.5909435,996.2708026,998.7043486,1007.800554,1016.30796,1024.208392,1027.173568,1030.904378,1032.005467,1035.924194,1037.504073,1039.100614,1040.111374,1043.45258,1047.686212,1053.070823,1060.188061,1068.830039,1074.043757,1080.36282,1085.016093,1083.412109,1078.645669,1072.256588,1077.919993,1078.482361,1087.01171,1090.555183,1101.049387,1104.397756,1113.094618,1120.946471,1130.183067,1128.746141,1130.733049,1135.793696,1142.256521,1142.038824,1147.691494,1155.916798,1173.249996,1186.971343,1207.235421,1231.041757,1251.677044,1270.688903,1278.276706,1291.99718,1302.525695,1308.351417,1309.984395,1311.890464,1327.578828,1346.134638,1369.276546,1383.767097,1402.236481,1406.19427,1412.494777,1408.585261,1411.826037,1416.877831,1413.951826,1421.689966,1427.292242,1449.800159,1464.130614,1475.489078,1482.864535,1487.758543,1496.680163,1501.065496,1502.920475,1507.06768,1508.831183,1511.971883,1516.378464,1525.32985,1536.552705,1543.014868,1550.142201,1554.01075,1558.695107,1560.601926
753906,73,"North Port, FL",msa,FL,1309.34391,1308.399296,1295.333407,1290.335277,1297.837879,1305.158739,1315.557473,1316.239179,1329.364689,1348.147126,1363.750662,1366.293825,1363.038827,1370.5401,1374.781279,1367.281665,1351.413833,1350.362349,1358.739191,1364.865297,1368.113365,1376.609917,1393.730567,1412.841166,1413.881081,1413.670546,1418.283988,1431.798249,1424.395827,1417.458229,1409.071166,1418.254341,1432.681344,1465.550847,1477.285337,1487.784475,1476.74616,1481.922708,1472.860808,1460.546349,1455.474775,1456.181394,1468.438325,1479.45534,1491.169733,1500.511556,1512.085859,1518.929082,1528.255775,1525.345181,1528.126055,1514.950224,1508.771227,1511.29989,1521.716307,1540.694054,1547.568093,1560.331319,1573.393993,1582.512688,1585.30889,1578.19857,1567.676249,1554.365334,1545.611515,1545.213798,1562.477392,1573.583902,1597.670381,1622.926277,1662.218397,1687.389863,1680.268851,1674.537114,1686.714239,1715.649003,1754.808346,1807.195243,1886.078203,1959.95522,2021.304598,2067.11467,2121.722835,2156.755589,2189.481061,2191.629201,2190.434623,2211.808039,2229.073548,2260.152293,2261.501116,2250.383247,2258.154705,2271.300208,2314.267708,2330.55116,2345.146593,2342.610177,2344.298734,2337.937393,2329.095034,2314.619145,2308.518519,2312.119476,2318.970285,2331.467911,2308.446986,2317.602539,2316.368556,2342.62113,2339.143696,2332.113702,2331.441345,2329.499213,2318.162457,2334.025141,2340.160878,2361.831969
845158,74,"Dayton, OH",msa,OH,761.07441,760.4635896,761.7414769,765.3967324,774.0566983,777.1773471,781.3736023,779.9285607,781.2727324,779.2082962,780.6472258,781.8357671,783.4161552,787.402333,796.9105504,801.1297087,807.4115572,807.0065452,814.1254901,811.6786277,808.5668716,801.2784904,799.5757649,798.1786251,802.5416007,808.9125515,817.5193313,822.497442,830.3453733,834.4597634,844.0180356,842.5048708,844.6592145,839.9471153,840.1402946,839.9500603,841.0092739,845.3595812,852.7876676,861.4055321,867.0370323,871.1097291,872.0468083,875.0770796,877.968347,879.20611,881.3518413,881.9525069,885.1006885,885.5442253,891.8907444,897.565306,905.6975788,906.2711919,912.9111109,917.8691708,924.6686213,925.6507199,929.6243409,928.1271063,930.3987909,935.0881668,945.643247,953.4644524,960.2981941,964.7577627,972.7911778,974.2609748,975.4840412,976.0216834,980.3766151,985.5247717,987.8747307,993.0647492,1001.454157,1014.427625,1024.092984,1040.271188,1054.986984,1068.159258,1084.339076,1092.458773,1099.576607,1096.532127,1098.403877,1108.502181,1118.356631,1131.662597,1142.487642,1156.717337,1171.373501,1176.130576,1182.92731,1183.402282,1188.651357,1182.88826,1185.91649,1189.237113,1196.238376,1203.961715,1216.598406,1227.426035,1235.27915,1240.188964,1248.551683,1257.503315,1262.532383,1262.25488,1268.197344,1271.013561,1285.135012,1285.705233,1294.937143,1295.273641,1307.058333,1313.536259,1322.555195,1322.937391
394457,75,"Charleston, SC",msa,SC,1110.710231,1118.006124,1128.854018,1127.196801,1134.962668,1142.609591,1154.737269,1156.539154,1158.169433,1157.822732,1160.69822,1162.101787,1166.854879,1173.83785,1182.621489,1189.574547,1198.145375,1209.881387,1217.850105,1220.16369,1218.951121,1215.457563,1216.099113,1213.111235,1223.704888,1231.095923,1240.88034,1248.154869,1258.859085,1266.441309,1270.398933,1268.926932,1273.418234,1274.416917,1279.691099,1278.019286,1279.807895,1288.583291,1296.584305,1305.187937,1303.543136,1308.099316,1312.334556,1316.034634,1316.897753,1318.558083,1320.06126,1320.222835,1321.967208,1329.702705,1342.004599,1348.513673,1357.508485,1361.932919,1367.075446,1364.233904,1366.351113,1371.131952,1372.303058,1373.015412,1377.519363,1385.628326,1392.27437,1381.475413,1374.086028,1373.868,1384.782126,1395.318722,1400.127163,1400.523892,1403.437441,1400.316508,1414.391705,1428.202785,1451.974548,1468.429238,1494.127989,1525.934847,1563.123395,1598.49035,1621.891245,1635.363704,1640.390215,1643.713479,1648.335434,1661.508977,1684.750738,1720.278952,1758.476594,1792.822393,1822.515215,1840.777431,1851.147852,1851.658501,1843.780005,1840.517386,1841.050014,1857.263075,1878.478479,1898.834654,1920.464673,1935.82528,1954.133993,1959.996673,1960.885893,1954.783843,1946.274877,1950.118593,1962.745932,1980.540939,1985.064427,1984.266025,1994.516004,2015.93937,2032.687806,2038.822981,2037.930117,2036.277467
394648,76,"Greensboro, NC",msa,NC,839.1445528,842.2652652,844.4809958,850.6724488,855.905177,858.9173327,860.0012042,856.6228688,858.6854617,859.7133269,864.9638478,865.522582,867.5146021,870.3034065,871.5887453,872.6310726,876.4503727,879.2652078,883.5463085,884.9283796,888.7151676,889.2535246,887.8989405,886.3688635,887.6541636,893.8838295,905.0086146,910.2370274,914.4209235,915.6815663,922.4533524,923.9626788,921.724851,920.3469124,916.6313101,918.337885,916.8884772,926.0271215,934.0931774,945.8901691,948.5375673,951.9375383,955.3287449,959.1342765,961.2848735,961.6615177,963.0038171,963.4177943,969.2968217,971.700282,980.2858027,985.4271093,996.2091808,1001.807479,1006.023658,1007.102806,1007.127642,1009.398027,1016.133246,1019.825599,1022.574463,1021.943872,1030.08861,1035.881952,1042.015027,1048.807676,1053.717982,1068.420872,1076.538024,1084.970641,1085.004407,1084.072326,1082.300455,1090.641617,1108.662111,1128.494658,1143.431498,1154.481717,1176.433233,1197.42191,1216.500487,1231.211388,1244.674374,1253.485171,1261.67215,1270.7098,1289.625872,1306.720714,1321.7266,1337.009233,1353.62284,1362.87796,1368.986803,1368.585538,1374.043771,1376.81915,1378.255466,1383.479823,1387.098842,1399.521972,1405.328408,1420.705173,1425.731263,1428.629489,1431.801799,1433.897565,1443.452139,1439.03013,1441.626291,1439.77952,1448.5534,1464.371908,1483.572703,1498.477259,1501.024069,1500.598396,1501.942711,1504.185973
395134,77,"Stockton, CA",msa,CA,1238.57613,1246.741922,1260.832322,1273.840865,1288.55221,1298.458637,1306.005032,1318.607804,1321.954005,1337.918583,1335.793023,1342.989746,1344.994945,1364.047884,1377.439794,1383.876384,1393.934147,1414.258124,1434.488338,1438.672469,1443.824103,1451.253563,1459.419591,1464.743639,1467.628243,1478.974721,1484.052226,1503.868954,1515.895648,1529.643552,1541.656386,1564.838371,1575.36263,1575.720712,1559.415862,1566.544854,1573.029937,1593.655354,1610.691759,1624.031486,1635.347388,1635.912966,1646.521973,1655.271132,1663.514666,1662.736707,1667.718234,1667.264082,1670.074377,1663.455899,1679.708852,1693.271254,1710.845024,1717.195422,1729.96621,1740.409406,1742.236544,1748.93639,1754.361916,1766.651321,1773.325057,1787.669038,1795.952498,1798.026202,1799.156766,1802.288608,1824.496365,1849.506136,1870.941136,1891.436152,1903.307336,1934.648924,1946.176009,1964.865438,1988.890533,2024.673684,2068.924064,2100.458035,2131.723903,2151.813486,2165.238059,2159.309675,2145.949552,2153.830829,2164.13483,2197.681222,2209.599141,2244.904606,2248.764462,2259.968639,2251.816227,2261.69684,2258.469523,2256.315226,2247.92591,2240.451074,2240.124342,2236.682177,2248.581227,2250.231343,2272.244523,2289.684839,2311.376774,2316.414152,2321.578533,2323.274491,2317.309417,2312.661482,2315.856363,2332.332528,2344.5289,2364.26756,2374.267239,2391.450801,2389.570304,2396.454208,2392.406929,2391.679825
394440,78,"Cape Coral, FL",msa,FL,1027.558771,1036.037762,1041.706362,1055.443181,1066.942047,1080.732393,1090.431381,1096.518094,1111.621107,1118.605571,1138.913787,1140.638118,1151.002602,1144.241884,1150.247813,1155.4408,1161.315491,1162.556365,1167.418356,1175.552367,1183.870023,1184.769278,1189.912527,1194.14232,1204.828009,1209.342307,1215.383405,1216.973424,1218.627965,1220.089532,1223.257579,1227.440646,1233.490943,1240.721007,1250.600609,1256.985802,1264.635717,1273.507125,1276.479181,1273.496817,1269.772816,1270.980469,1277.311931,1292.120413,1297.427628,1304.678305,1299.477466,1303.816469,1309.635272,1313.426559,1315.096482,1316.577719,1318.57791,1327.292728,1329.980184,1333.418149,1333.9611,1339.952089,1350.431448,1355.346318,1360.378865,1363.506154,1366.597558,1359.197984,1358.402806,1363.580082,1382.35574,1395.957667,1410.083736,1426.12193,1439.318875,1455.47244,1458.619806,1465.567478,1478.601654,1498.791606,1528.304593,1562.786883,1612.685614,1676.188191,1732.437363,1770.094787,1813.003988,1864.541298,1904.721041,1916.349233,1911.222232,1935.467716,1971.392195,1992.284792,2011.228669,2014.526884,2033.192926,2070.850239,2118.135997,2158.312935,2165.71267,2163.556675,2174.783322,2166.444283,2149.215551,2128.06409,2122.145891,2131.409106,2130.706967,2133.415137,2132.503819,2140.60151,2137.067495,2127.884375,2116.350376,2103.402541,2093.41265,2083.307164,2082.914879,2094.54005,2110.237115,2113.639852
394399,79,"Boise City, ID",msa,ID,900.0931628,903.5702979,913.4282786,920.2297004,933.6887004,939.0529204,947.0087589,948.7791396,953.0412523,950.4115268,948.61521,947.0832598,950.4081872,960.6687267,970.3713757,983.3860239,991.4226025,1003.568615,1012.478297,1019.062713,1019.250749,1018.681413,1011.118995,1008.765322,1008.9078,1019.173916,1037.129059,1054.04957,1070.975732,1079.488989,1089.433128,1096.295236,1100.257405,1098.362469,1095.47282,1091.166772,1097.692735,1111.629407,1125.511495,1139.690969,1151.284993,1171.763454,1183.58706,1190.000283,1190.736511,1188.363564,1188.980537,1188.788773,1193.78369,1202.025097,1219.32951,1235.758424,1253.094876,1265.023899,1272.827679,1275.604467,1273.887953,1275.172914,1271.604097,1270.377202,1274.472713,1284.538642,1302.013758,1304.849065,1311.830234,1315.031933,1333.046717,1349.600664,1364.857626,1380.300285,1392.213321,1414.657463,1431.675962,1457.814838,1491.998614,1537.880022,1590.143117,1634.868603,1669.109777,1688.895411,1689.108008,1680.213284,1675.253546,1666.161838,1671.889026,1681.789589,1708.101342,1739.26811,1767.309003,1788.35269,1798.997704,1801.045896,1789.745938,1764.980008,1740.655801,1721.322175,1720.99869,1729.396278,1752.321479,1768.747348,1778.451058,1780.741616,1780.994297,1777.450197,1767.449941,1758.679972,1740.07653,1736.767,1729.776701,1748.886606,1765.916605,1791.894837,1810.03187,1821.225311,1827.809376,1830.650592,1824.836577,1814.762079
394484,80,"Colorado Springs, CO",msa,CO,1050.312615,1057.387125,1062.123792,1067.38812,1076.387296,1083.175591,1091.440644,1095.571524,1097.357529,1099.814606,1101.924958,1104.099423,1106.513926,1110.329379,1118.98561,1133.589809,1142.993634,1156.515699,1158.6568,1169.171522,1171.097203,1177.659081,1174.280835,1174.181764,1177.46033,1190.192568,1206.821228,1220.73645,1229.998703,1237.448602,1241.544365,1249.626455,1254.097812,1256.354655,1255.445301,1260.22758,1273.131185,1282.406316,1292.063646,1298.925776,1308.510254,1311.648433,1315.882842,1318.189463,1318.982264,1317.331859,1319.790373,1324.344365,1334.78933,1347.183261,1358.640884,1366.633905,1372.186917,1380.882154,1384.627704,1389.809521,1392.428624,1400.133819,1397.521211,1402.028345,1408.977573,1423.292463,1431.528889,1432.000436,1430.63537,1437.316157,1448.183681,1464.854864,1474.845118,1482.664886,1487.317635,1492.658177,1497.840943,1513.246661,1532.264483,1560.66854,1586.543874,1619.625351,1653.321681,1680.531696,1691.133717,1688.188088,1687.964687,1692.805561,1701.985539,1711.699959,1726.893688,1746.118,1768.129571,1787.972147,1805.208538,1806.811416,1800.693796,1788.803209,1779.539398,1777.827079,1781.133047,1792.731779,1804.535754,1814.454354,1823.416073,1826.365922,1830.194898,1828.571743,1831.0322,1827.87749,1828.887093,1826.307357,1830.225735,1833.678508,1839.238764,1844.747588,1857.651847,1869.045052,1879.087457,1876.334482,1873.034721,1866.52717
394798,81,"Little Rock, AR",msa,AR,828.179984,832.3035835,837.6986823,838.8905228,844.0880384,845.5852217,849.3675405,849.1272378,849.852516,850.540139,850.500901,849.2656431,847.7017798,849.5533969,849.4211239,852.6711701,851.5246189,852.8543659,853.6966468,856.6952569,859.5872568,860.1866846,861.4906137,864.174638,865.3715965,865.685368,866.924478,868.8565614,870.2240104,872.3319523,874.2163559,877.5586092,877.2217701,874.9074239,876.8675634,871.9504723,875.6304626,874.550262,881.8965336,882.8951567,882.297354,881.7006923,884.0416997,887.2323796,891.6148037,893.324123,894.697371,893.6672582,895.2986842,897.860878,904.5067173,904.5596115,909.9848827,913.5105269,920.5819171,919.4376819,916.726562,914.320611,916.2740941,917.6563917,917.3954679,919.2350148,923.2934805,929.9119515,932.9954032,941.5615469,953.5592885,964.0523818,972.3164275,973.557766,977.2622494,978.5770906,980.4170497,984.8873958,994.9416926,1011.202847,1022.997385,1036.00257,1047.155054,1065.364988,1078.382952,1081.943848,1084.664038,1082.351887,1090.67402,1094.534238,1101.198841,1106.620878,1114.62842,1123.02752,1137.511812,1141.502543,1147.216993,1141.005795,1146.274566,1142.625401,1141.439348,1140.294834,1147.134107,1161.252926,1169.557324,1178.616102,1180.346298,1182.78206,1184.360405,1185.94226,1193.414638,1196.74034,1206.216631,1207.148207,1219.087585,1224.200991,1232.916429,1232.885263,1231.907763,1235.703959,1237.217523,1237.313204
394766,82,"Lakeland, FL",msa,FL,1007.443089,1008.980408,1016.906837,1030.488054,1042.181402,1046.414815,1049.747208,1049.786256,1048.715124,1051.297902,1056.615803,1057.872973,1062.796751,1064.591083,1071.514739,1078.434849,1086.259249,1093.338704,1095.302837,1099.829232,1105.231433,1104.368143,1103.506675,1103.355587,1109.807349,1115.874941,1124.955096,1133.295338,1146.638474,1153.334114,1155.419256,1152.382628,1152.98662,1157.963617,1164.584176,1167.159481,1169.447961,1175.725588,1190.36293,1205.398038,1216.803387,1223.776735,1230.471966,1233.740102,1236.327711,1237.27529,1239.515139,1245.206937,1252.216658,1261.292853,1270.584163,1276.939614,1281.927263,1287.251168,1292.250637,1300.851044,1305.110574,1310.689226,1308.168741,1310.614242,1316.158804,1322.277176,1325.793502,1345.81501,1351.488755,1349.48583,1341.526044,1356.542621,1380.399929,1392.156936,1401.183604,1402.097209,1408.266921,1406.481093,1423.472858,1446.105933,1481.844338,1518.399418,1557.537922,1593.898435,1623.707044,1647.561588,1665.759328,1675.361744,1681.612366,1693.269632,1718.222815,1746.290645,1775.012819,1797.029679,1815.992044,1821.439557,1815.050323,1806.734622,1807.125889,1809.487249,1815.023367,1816.954975,1826.066937,1831.731782,1839.169336,1847.148952,1850.604862,1858.232499,1849.910491,1841.17883,1830.059778,1834.987373,1841.271432,1853.428311,1863.220584,1875.815629,1877.208608,1874.216721,1873.378713,1876.715739,1874.175863,1863.614914
394304,83,"Akron, OH",msa,OH,751.6137526,756.0318987,759.6384651,763.2097876,765.8222074,774.0987916,782.3173236,783.2859338,778.0170788,776.9870289,773.344561,778.6663894,780.5252412,782.8870644,777.0909291,778.0667286,783.1050721,793.7597256,797.3483394,795.6091241,792.6771624,793.8315599,794.0861814,793.7926163,792.8188118,799.4318387,805.9947869,812.7944708,816.6554476,820.4502439,824.2453286,822.4479437,819.2968026,816.4293397,813.9083874,815.9363101,818.431297,823.092012,827.9939941,832.1611939,831.9755026,834.1411223,834.373717,835.9119793,834.901657,833.6666613,836.0725778,837.9842899,844.3755692,848.5116665,859.3778406,861.4885251,868.3815659,868.6356461,872.1590199,875.3021367,873.3542506,874.9053002,872.1989535,872.5916318,874.8450257,876.3675179,888.1876018,897.7679839,910.7922588,914.3174411,918.8711227,919.5373486,917.7254916,919.7629874,922.9946147,934.9797255,943.2196635,952.2861774,954.2798835,965.6421899,983.1967108,1002.351701,1012.09559,1022.814092,1027.05316,1031.188229,1035.728518,1038.813752,1041.091838,1050.181275,1064.33352,1087.762412,1096.282632,1117.357448,1124.463957,1133.956222,1135.444468,1139.840293,1143.161068,1148.525813,1151.333167,1150.953419,1151.378033,1163.189936,1179.71422,1193.565257,1202.310219,1208.314023,1212.47323,1210.840259,1210.274747,1215.945286,1228.930021,1238.551126,1235.075865,1232.804086,1241.981899,1262.682316,1277.977159,1284.580185,1282.91626,1287.339378
394531,84,"Des Moines, IA",msa,IA,943.2763448,937.8752991,943.2252108,945.2239357,961.8981828,969.3638381,974.9483563,967.9960847,961.8137927,956.7833908,957.6589923,958.9248739,963.0652351,965.9499775,965.5899834,967.6660359,972.883912,976.5668742,980.3628001,978.9664163,982.4751355,982.9741586,982.341332,972.2669024,969.3671014,971.7239781,986.2037686,996.738173,1002.906653,1008.773896,1011.529475,1013.139093,1009.568904,1001.806037,996.6656851,990.9009205,988.7615424,993.0285502,1001.454823,1011.22553,1016.112319,1029.391189,1032.189037,1032.732939,1017.666188,1012.731923,1008.736682,1010.39083,1012.26746,1010.969908,1013.964089,1021.807196,1035.30569,1042.183393,1048.631814,1047.863358,1049.557802,1042.069233,1038.94406,1031.673451,1035.897181,1037.995856,1046.328804,1046.895993,1049.654469,1053.886606,1060.817203,1066.581275,1065.632538,1068.69698,1067.496549,1062.78613,1060.409891,1063.015097,1072.468071,1077.572527,1086.602462,1093.522264,1100.963499,1106.251345,1114.768229,1117.841381,1117.791779,1116.89943,1119.412037,1127.240348,1137.639822,1150.018657,1163.238711,1175.632663,1191.147727,1197.043521,1197.798361,1190.478277,1187.226638,1186.061989,1188.764853,1193.825404,1202.562135,1208.223356,1215.869373,1221.677323,1230.461767,1235.013321,1232.83668,1227.858111,1222.793504,1223.796879,1223.153114,1233.153882,1241.449254,1254.155495,1259.728719,1265.051489,1271.474705,1271.47509,1269.757027,1260.776887
395115,85,"Springfield, MA",msa,MA,,1023.911008,1023.636984,1023.189907,1018.487744,1037.257979,1030.913315,1032.426456,1029.995101,1044.262581,1047.997444,1046.091676,1040.727798,1033.672108,1055.260646,1062.340241,1080.989051,1069.217537,1086.217228,1086.511516,1094.850778,1096.855764,1093.947294,1085.173259,1066.194398,1069.237367,1080.84684,1101.234192,1112.183869,1114.941911,1114.962139,1124.563195,1125.637291,1127.959616,1121.292739,1125.94822,1128.303016,1130.220554,1130.744941,1129.789686,1142.174665,1148.484609,1166.426117,1172.064299,1185.522685,1182.475985,1174.719239,1168.699256,1169.034281,1175.368587,1186.984316,1196.254845,1209.682761,1208.895655,1212.135146,1208.498664,1210.80242,1212.361744,1215.971292,1219.426943,1224.358962,1239.667129,1253.965493,1253.47545,1256.854492,1254.001017,1268.264528,1275.25804,1281.870907,1303.691953,1295.525176,1315.281273,1304.89806,1339.839824,1352.189089,1367.491634,1357.893809,1352.676802,1361.867094,1378.761336,1394.009012,1396.669798,1400.802843,1415.234187,1426.94681,1449.487015,1457.17753,1491.779391,1500.217608,1518.305321,1517.674068,1535.846018,1545.906644,1572.387127,1578.655441,1611.237636,1613.774697,1619.256237,1606.462016,1634.677216,1656.117098,1659.191206,1646.432916,1649.170768,1664.188239,1667.762284,1699.349016,1719.554174,1729.187867,1724.270096,1730.410214,1751.424318,1769.581345,1759.974164,1759.257203,1755.822891,1787.57823,1803.924874
845159,86,"Poughkeepsie, NY",msa,NY,1155.065338,1162.86225,1180.353065,1186.06085,1188.549634,1192.311501,1197.106377,1212.665171,1219.703369,1221.825947,1210.562467,1221.804663,1230.490044,1243.127384,1241.703032,1246.444894,1253.321712,1249.607103,1254.194792,1255.982572,1261.537115,1255.771277,1239.797659,1244.90529,1256.298092,1282.727633,1294.589482,1309.973019,1314.521195,1319.295061,1318.186849,1313.603758,1319.487198,1316.095577,1327.969188,1327.939342,1350.851299,1361.828154,1376.637811,1371.009352,1368.770229,1368.7488,1374.159812,1389.242092,1389.823132,1392.2001,1392.31231,1408.07263,1414.575739,1420.165649,1419.320084,1431.936346,1440.96168,1452.195124,1458.573815,1461.416134,1468.276289,1462.202174,1468.640191,1474.59997,1491.713831,1501.420946,1511.450391,1519.815991,1527.492948,1545.643903,1563.992109,1582.360903,1587.02334,1613.177582,1641.619739,1654.529715,1680.17979,1663.223805,1691.184848,1684.330268,,1753.167429,1791.052094,1789.728764,1834.940101,1844.892843,1865.857721,1856.392937,1871.930594,1893.24942,1925.552375,1939.409713,1947.641026,1970.347363,1982.264168,1989.675931,1982.127622,1981.25685,1972.567365,1983.76467,1991.641489,2016.276754,2017.826714,2051.930203,2067.058556,2086.618255,2073.073543,2079.986983,2067.055207,2075.189539,2086.844028,2107.656125,2131.535382,2134.076871,2147.204564,2137.976002,2149.717995,2176.624287,2189.726696,2211.271982,2213.855711,2238.250768
394931,87,"Ogden, UT",msa,UT,889.5248437,890.0474954,897.96945,903.595157,914.6526699,915.7292723,921.3693958,918.3806881,921.2111574,923.6166341,922.7358707,919.317292,920.8680237,930.701444,940.8199775,946.6011659,957.7724999,973.2675117,986.6008561,987.6792236,988.1459378,984.8977027,988.0179055,985.0296421,996.130404,1006.445721,1016.544971,1022.774582,1021.218963,1034.287408,1043.470811,1052.523488,1053.257845,1042.451718,1040.398627,1041.74956,1053.31701,1069.890135,1077.852024,1096.619115,1101.372033,1115.935625,1113.851432,1119.788498,1120.705692,1121.627798,1124.227904,1127.674539,1130.292444,1130.345706,1142.619162,1160.153662,1179.244275,1185.256142,1190.952989,1193.80212,1190.95244,1192.164412,1189.081616,1198.011913,1201.322008,1214.839452,1218.080038,1222.543104,1226.756229,1239.56352,1253.367488,1262.953056,1261.767273,1270.368771,1283.990001,1288.306719,1302.793312,1310.265007,1333.542481,1353.770532,1382.863746,1417.558217,1443.291949,1463.049578,1477.619603,1488.317617,1489.966711,1518.377058,1535.369013,1568.344528,1570.208535,1589.330191,1603.807437,1631.648331,1637.299828,1638.102741,1621.225696,1626.232899,1618.483889,1615.649541,1609.370626,1628.589112,1651.879314,1673.063589,1677.612624,1684.433667,1683.812269,1686.521026,1676.840699,1680.281876,1674.327742,1670.631774,1659.611405,1661.245057,1673.122855,1688.32021,1708.567165,1718.69222,1727.560911,1723.604953,1712.995274,1699.684222
