category,divisions,series_id,year,period,price_index
food,East North Central,CUUR0230SAF11,2024,M08,128.506
food,East North Central,CUUR0230SAF11,2024,M07,128.825
food,East North Central,CUUR0230SAF11,2024,M06,128.117
food,East North Central,CUUR0230SAF11,2024,M05,128.037
food,East North Central,CUUR0230SAF11,2024,M04,128.236
food,East North Central,CUUR0230SAF11,2024,M03,128.188
food,East North Central,CUUR0230SAF11,2024,M02,128.397
food,East North Central,CUUR0230SAF11,2024,M01,128.467
food,East North Central,CUUR0230SAF11,2023,M12,127.066
food,East North Central,CUUR0230SAF11,2023,M11,126.559
food,East North Central,CUUR0230SAF11,2023,M10,127.268
food,East North Central,CUUR0230SAF11,2023,M09,127.869
food,East North Central,CUUR0230SAF11,2023,M08,127.343
food,East North Central,CUUR0230SAF11,2023,M07,127.846
food,East North Central,CUUR0230SAF11,2023,M06,126.859
food,East North Central,CUUR0230SAF11,2023,M05,127.216
food,East North Central,CUUR0230SAF11,2023,M04,126.492
food,East North Central,CUUR0230SAF11,2023,M03,126.012
food,East North Central,CUUR0230SAF11,2023,M02,126.371
food,East North Central,CUUR0230SAF11,2023,M01,126.030
food,East North Central,CUUR0230SAF11,2022,M12,124.492
food,East North Central,CUUR0230SAF11,2022,M11,124.442
food,East North Central,CUUR0230SAF11,2022,M10,124.250
food,East North Central,CUUR0230SAF11,2022,M09,123.984
food,East North Central,CUUR0230SAF11,2022,M08,123.573
food,East North Central,CUUR0230SAF11,2022,M07,122.576
food,East North Central,CUUR0230SAF11,2022,M06,121.423
food,East North Central,CUUR0230SAF11,2022,M05,119.824
food,East North Central,CUUR0230SAF11,2022,M04,118.209
food,East North Central,CUUR0230SAF11,2022,M03,116.400
food,East North Central,CUUR0230SAF11,2022,M02,114.136
food,East North Central,CUUR0230SAF11,2022,M01,112.901
food,East North Central,CUUR0230SAF11,2021,M12,110.750
food,East North Central,CUUR0230SAF11,2021,M11,109.989
food,East North Central,CUUR0230SAF11,2021,M10,109.857
food,East North Central,CUUR0230SAF11,2021,M09,108.027
food,East North Central,CUUR0230SAF11,2021,M08,107.013
food,East North Central,CUUR0230SAF11,2021,M07,106.501
food,East North Central,CUUR0230SAF11,2021,M06,105.865
food,East North Central,CUUR0230SAF11,2021,M05,104.982
food,East North Central,CUUR0230SAF11,2021,M04,105.045
food,East North Central,CUUR0230SAF11,2021,M03,104.158
food,East North Central,CUUR0230SAF11,2021,M02,104.038
food,East North Central,CUUR0230SAF11,2021,M01,104.034
food,East North Central,CUUR0230SAF11,2020,M12,103.022
food,East North Central,CUUR0230SAF11,2020,M11,102.782
food,East North Central,CUUR0230SAF11,2020,M10,103.427
food,East North Central,CUUR0230SAF11,2020,M09,102.464
food,East North Central,CUUR0230SAF11,2020,M08,103.478
food,East North Central,CUUR0230SAF11,2020,M07,104.008
food,East North Central,CUUR0230SAF11,2020,M06,105.124
food,East North Central,CUUR0230SAF11,2020,M05,104.936
food,East North Central,CUUR0230SAF11,2020,M04,104.365
food,East North Central,CUUR0230SAF11,2020,M03,101.518
food,East North Central,CUUR0230SAF11,2020,M02,101.007
food,East North Central,CUUR0230SAF11,2020,M01,100.599
food,East North Central,CUUR0230SAF11,2019,M12,99.770
food,East North Central,CUUR0230SAF11,2019,M11,100.370
food,East North Central,CUUR0230SAF11,2019,M10,100.437
food,East North Central,CUUR0230SAF11,2019,M09,100.263
food,East North Central,CUUR0230SAF11,2019,M08,99.967
food,East North Central,CUUR0230SAF11,2019,M07,99.767
food,East North Central,CUUR0230SAF11,2019,M06,100.296
food,East North Central,CUUR0230SAF11,2019,M05,100.402
food,East North Central,CUUR0230SAF11,2019,M04,99.953
food,East North Central,CUUR0230SAF11,2019,M03,100.010
food,East North Central,CUUR0230SAF11,2019,M02,100.580
food,East North Central,CUUR0230SAF11,2019,M01,99.761
food,West North Central,CUUR0240SAF11,2024,M10,130.055
food,West North Central,CUUR0240SAF11,2024,M09,130.531
food,West North Central,CUUR0240SAF11,2024,M08,128.983
food,West North Central,CUUR0240SAF11,2024,M07,129.645
food,West North Central,CUUR0240SAF11,2024,M06,129.074
food,West North Central,CUUR0240SAF11,2024,M05,129.019
food,West North Central,CUUR0240SAF11,2024,M04,128.106
food,West North Central,CUUR0240SAF11,2024,M03,128.782
food,West North Central,CUUR0240SAF11,2024,M02,128.516
food,West North Central,CUUR0240SAF11,2024,M01,128.142
food,West North Central,CUUR0240SAF11,2023,M12,127.741
food,West North Central,CUUR0240SAF11,2023,M11,128.278
food,West North Central,CUUR0240SAF11,2023,M10,128.943
food,West North Central,CUUR0240SAF11,2023,M09,128.420
food,West North Central,CUUR0240SAF11,2023,M08,128.730
food,West North Central,CUUR0240SAF11,2023,M07,128.524
food,West North Central,CUUR0240SAF11,2023,M06,128.605
food,West North Central,CUUR0240SAF11,2023,M05,129.161
food,West North Central,CUUR0240SAF11,2023,M04,128.341
food,West North Central,CUUR0240SAF11,2023,M03,128.805
food,West North Central,CUUR0240SAF11,2023,M02,128.633
food,West North Central,CUUR0240SAF11,2023,M01,128.263
food,West North Central,CUUR0240SAF11,2022,M12,127.992
food,West North Central,CUUR0240SAF11,2022,M11,126.750
food,West North Central,CUUR0240SAF11,2022,M10,126.999
food,West North Central,CUUR0240SAF11,2022,M09,126.468
food,West North Central,CUUR0240SAF11,2022,M08,125.857
food,West North Central,CUUR0240SAF11,2022,M07,125.134
food,West North Central,CUUR0240SAF11,2022,M06,121.861
food,West North Central,CUUR0240SAF11,2022,M05,121.363
food,West North Central,CUUR0240SAF11,2022,M04,118.785
food,West North Central,CUUR0240SAF11,2022,M03,117.317
food,West North Central,CUUR0240SAF11,2022,M02,115.900
food,West North Central,CUUR0240SAF11,2022,M01,114.011
food,West North Central,CUUR0240SAF11,2021,M12,112.001
food,West North Central,CUUR0240SAF11,2021,M11,111.584
food,West North Central,CUUR0240SAF11,2021,M10,111.883
food,West North Central,CUUR0240SAF11,2021,M09,111.207
food,West North Central,CUUR0240SAF11,2021,M08,109.657
food,West North Central,CUUR0240SAF11,2021,M07,108.992
food,West North Central,CUUR0240SAF11,2021,M06,107.563
food,West North Central,CUUR0240SAF11,2021,M05,107.042
food,West North Central,CUUR0240SAF11,2021,M04,106.407
food,West North Central,CUUR0240SAF11,2021,M03,106.379
food,West North Central,CUUR0240SAF11,2021,M02,105.841
food,West North Central,CUUR0240SAF11,2021,M01,105.140
food,West North Central,CUUR0240SAF11,2020,M12,104.371
food,West North Central,CUUR0240SAF11,2020,M11,104.139
food,West North Central,CUUR0240SAF11,2020,M10,104.879
food,West North Central,CUUR0240SAF11,2020,M09,104.869
food,West North Central,CUUR0240SAF11,2020,M08,105.483
food,West North Central,CUUR0240SAF11,2020,M07,106.854
food,West North Central,CUUR0240SAF11,2020,M06,107.918
food,West North Central,CUUR0240SAF11,2020,M05,108.189
food,West North Central,CUUR0240SAF11,2020,M04,105.919
food,West North Central,CUUR0240SAF11,2020,M03,103.411
food,West North Central,CUUR0240SAF11,2020,M02,103.979
food,West North Central,CUUR0240SAF11,2020,M01,102.932
food,West North Central,CUUR0240SAF11,2019,M12,102.792
food,West North Central,CUUR0240SAF11,2019,M11,101.863
food,West North Central,CUUR0240SAF11,2019,M10,102.085
food,West North Central,CUUR0240SAF11,2019,M09,102.567
food,West North Central,CUUR0240SAF11,2019,M08,102.400
food,West North Central,CUUR0240SAF11,2019,M07,102.444
food,West North Central,CUUR0240SAF11,2019,M06,102.882
food,West North Central,CUUR0240SAF11,2019,M05,102.720
food,West North Central,CUUR0240SAF11,2019,M04,101.892
food,West North Central,CUUR0240SAF11,2019,M03,102.689
food,West North Central,CUUR0240SAF11,2019,M02,102.822
food,West North Central,CUUR0240SAF11,2019,M01,101.706
food,South Atlantic,CUUR0350SAF11,2024,M10,130.713
food,South Atlantic,CUUR0350SAF11,2024,M09,129.388
food,South Atlantic,CUUR0350SAF11,2024,M08,128.900
food,South Atlantic,CUUR0350SAF11,2024,M07,129.382
food,South Atlantic,CUUR0350SAF11,2024,M06,128.885
food,South Atlantic,CUUR0350SAF11,2024,M05,128.999
food,South Atlantic,CUUR0350SAF11,2024,M04,128.539
food,South Atlantic,CUUR0350SAF11,2024,M03,128.308
food,South Atlantic,CUUR0350SAF11,2024,M02,128.472
food,South Atlantic,CUUR0350SAF11,2024,M01,127.732
food,South Atlantic,CUUR0350SAF11,2023,M12,127.587
food,South Atlantic,CUUR0350SAF11,2023,M11,127.920
food,South Atlantic,CUUR0350SAF11,2023,M10,128.235
food,South Atlantic,CUUR0350SAF11,2023,M09,127.713
food,South Atlantic,CUUR0350SAF11,2023,M08,127.513
food,South Atlantic,CUUR0350SAF11,2023,M07,127.534
food,South Atlantic,CUUR0350SAF11,2023,M06,126.928
food,South Atlantic,CUUR0350SAF11,2023,M05,127.399
food,South Atlantic,CUUR0350SAF11,2023,M04,127.561
food,South Atlantic,CUUR0350SAF11,2023,M03,127.129
food,South Atlantic,CUUR0350SAF11,2023,M02,127.225
food,South Atlantic,CUUR0350SAF11,2023,M01,127.107
food,South Atlantic,CUUR0350SAF11,2022,M12,126.191
food,South Atlantic,CUUR0350SAF11,2022,M11,125.809
food,South Atlantic,CUUR0350SAF11,2022,M10,126.064
food,South Atlantic,CUUR0350SAF11,2022,M09,124.738
food,South Atlantic,CUUR0350SAF11,2022,M08,124.017
food,South Atlantic,CUUR0350SAF11,2022,M07,123.263
food,South Atlantic,CUUR0350SAF11,2022,M06,121.268
food,South Atlantic,CUUR0350SAF11,2022,M05,119.881
food,South Atlantic,CUUR0350SAF11,2022,M04,118.607
food,South Atlantic,CUUR0350SAF11,2022,M03,117.378
food,South Atlantic,CUUR0350SAF11,2022,M02,115.789
food,South Atlantic,CUUR0350SAF11,2022,M01,114.509
food,South Atlantic,CUUR0350SAF11,2021,M12,113.220
food,South Atlantic,CUUR0350SAF11,2021,M11,112.824
food,South Atlantic,CUUR0350SAF11,2021,M10,112.984
food,South Atlantic,CUUR0350SAF11,2021,M09,111.184
food,South Atlantic,CUUR0350SAF11,2021,M08,109.935
food,South Atlantic,CUUR0350SAF11,2021,M07,110.054
food,South Atlantic,CUUR0350SAF11,2021,M06,109.759
food,South Atlantic,CUUR0350SAF11,2021,M05,108.217
food,South Atlantic,CUUR0350SAF11,2021,M04,108.235
food,South Atlantic,CUUR0350SAF11,2021,M03,108.043
food,South Atlantic,CUUR0350SAF11,2021,M02,108.015
food,South Atlantic,CUUR0350SAF11,2021,M01,107.586
food,South Atlantic,CUUR0350SAF11,2020,M12,107.192
food,South Atlantic,CUUR0350SAF11,2020,M11,107.304
food,South Atlantic,CUUR0350SAF11,2020,M10,108.043
food,South Atlantic,CUUR0350SAF11,2020,M09,107.588
food,South Atlantic,CUUR0350SAF11,2020,M08,107.973
food,South Atlantic,CUUR0350SAF11,2020,M07,107.447
food,South Atlantic,CUUR0350SAF11,2020,M06,109.217
food,South Atlantic,CUUR0350SAF11,2020,M05,107.691
food,South Atlantic,CUUR0350SAF11,2020,M04,106.504
food,South Atlantic,CUUR0350SAF11,2020,M03,103.026
food,South Atlantic,CUUR0350SAF11,2020,M02,102.519
food,South Atlantic,CUUR0350SAF11,2020,M01,102.099
food,South Atlantic,CUUR0350SAF11,2019,M12,101.645
food,South Atlantic,CUUR0350SAF11,2019,M11,101.355
food,South Atlantic,CUUR0350SAF11,2019,M10,101.594
food,South Atlantic,CUUR0350SAF11,2019,M09,101.252
food,South Atlantic,CUUR0350SAF11,2019,M08,101.204
food,South Atlantic,CUUR0350SAF11,2019,M07,101.333
food,South Atlantic,CUUR0350SAF11,2019,M06,100.866
food,South Atlantic,CUUR0350SAF11,2019,M05,101.817
food,South Atlantic,CUUR0350SAF11,2019,M04,101.968
food,South Atlantic,CUUR0350SAF11,2019,M03,102.338
food,South Atlantic,CUUR0350SAF11,2019,M02,101.611
food,South Atlantic,CUUR0350SAF11,2019,M01,101.374
food,East South Central,CUUR0360SAF11,2024,M10,127.998
food,East South Central,CUUR0360SAF11,2024,M09,128.385
food,East South Central,CUUR0360SAF11,2024,M08,128.535
food,East South Central,CUUR0360SAF11,2024,M07,127.626
food,East South Central,CUUR0360SAF11,2024,M06,127.454
food,East South Central,CUUR0360SAF11,2024,M05,126.417
food,East South Central,CUUR0360SAF11,2024,M04,127.922
food,East South Central,CUUR0360SAF11,2024,M03,127.419
food,East South Central,CUUR0360SAF11,2024,M02,127.074
food,East South Central,CUUR0360SAF11,2024,M01,126.273
food,East South Central,CUUR0360SAF11,2023,M12,125.674
food,East South Central,CUUR0360SAF11,2023,M11,126.132
food,East South Central,CUUR0360SAF11,2023,M10,126.365
food,East South Central,CUUR0360SAF11,2023,M09,126.572
food,East South Central,CUUR0360SAF11,2023,M08,127.094
food,East South Central,CUUR0360SAF11,2023,M07,126.707
food,East South Central,CUUR0360SAF11,2023,M06,125.672
food,East South Central,CUUR0360SAF11,2023,M05,126.380
food,East South Central,CUUR0360SAF11,2023,M04,126.341
food,East South Central,CUUR0360SAF11,2023,M03,126.198
food,East South Central,CUUR0360SAF11,2023,M02,126.197
food,East South Central,CUUR0360SAF11,2023,M01,125.592
food,East South Central,CUUR0360SAF11,2022,M12,124.866
food,East South Central,CUUR0360SAF11,2022,M11,124.037
food,East South Central,CUUR0360SAF11,2022,M10,124.116
food,East South Central,CUUR0360SAF11,2022,M09,123.108
food,East South Central,CUUR0360SAF11,2022,M08,120.745
food,East South Central,CUUR0360SAF11,2022,M07,121.549
food,East South Central,CUUR0360SAF11,2022,M06,119.232
food,East South Central,CUUR0360SAF11,2022,M05,117.848
food,East South Central,CUUR0360SAF11,2022,M04,116.747
food,East South Central,CUUR0360SAF11,2022,M03,114.489
food,East South Central,CUUR0360SAF11,2022,M02,113.197
food,East South Central,CUUR0360SAF11,2022,M01,110.869
food,East South Central,CUUR0360SAF11,2021,M12,109.850
food,East South Central,CUUR0360SAF11,2021,M11,109.194
food,East South Central,CUUR0360SAF11,2021,M10,109.180
food,East South Central,CUUR0360SAF11,2021,M09,108.026
food,East South Central,CUUR0360SAF11,2021,M08,107.277
food,East South Central,CUUR0360SAF11,2021,M07,106.440
food,East South Central,CUUR0360SAF11,2021,M06,105.684
food,East South Central,CUUR0360SAF11,2021,M05,105.589
food,East South Central,CUUR0360SAF11,2021,M04,104.540
food,East South Central,CUUR0360SAF11,2021,M03,104.600
food,East South Central,CUUR0360SAF11,2021,M02,103.483
food,East South Central,CUUR0360SAF11,2021,M01,102.517
food,East South Central,CUUR0360SAF11,2020,M12,101.742
food,East South Central,CUUR0360SAF11,2020,M11,101.413
food,East South Central,CUUR0360SAF11,2020,M10,101.999
food,East South Central,CUUR0360SAF11,2020,M09,102.475
food,East South Central,CUUR0360SAF11,2020,M08,103.459
food,East South Central,CUUR0360SAF11,2020,M07,104.294
food,East South Central,CUUR0360SAF11,2020,M06,105.477
food,East South Central,CUUR0360SAF11,2020,M05,104.350
food,East South Central,CUUR0360SAF11,2020,M04,102.995
food,East South Central,CUUR0360SAF11,2020,M03,101.731
food,East South Central,CUUR0360SAF11,2020,M02,100.488
food,East South Central,CUUR0360SAF11,2020,M01,100.494
food,East South Central,CUUR0360SAF11,2019,M12,100.100
food,East South Central,CUUR0360SAF11,2019,M11,100.116
food,East South Central,CUUR0360SAF11,2019,M10,100.997
food,East South Central,CUUR0360SAF11,2019,M09,99.733
food,East South Central,CUUR0360SAF11,2019,M08,99.507
food,East South Central,CUUR0360SAF11,2019,M07,99.664
food,East South Central,CUUR0360SAF11,2019,M06,99.979
food,East South Central,CUUR0360SAF11,2019,M05,99.842
food,East South Central,CUUR0360SAF11,2019,M04,100.381
food,East South Central,CUUR0360SAF11,2019,M03,100.459
food,East South Central,CUUR0360SAF11,2019,M02,100.368
food,East South Central,CUUR0360SAF11,2019,M01,101.236
food,West South Central,CUUR0370SAF11,2024,M10,127.484
food,West South Central,CUUR0370SAF11,2024,M09,128.145
food,West South Central,CUUR0370SAF11,2024,M08,127.226
food,West South Central,CUUR0370SAF11,2024,M07,127.397
food,West South Central,CUUR0370SAF11,2024,M06,126.871
food,West South Central,CUUR0370SAF11,2024,M05,126.703
food,West South Central,CUUR0370SAF11,2024,M04,126.733
food,West South Central,CUUR0370SAF11,2024,M03,127.555
food,West South Central,CUUR0370SAF11,2024,M02,127.159
food,West South Central,CUUR0370SAF11,2024,M01,126.750
food,West South Central,CUUR0370SAF11,2023,M12,126.445
food,West South Central,CUUR0370SAF11,2023,M11,126.302
food,West South Central,CUUR0370SAF11,2023,M10,127.123
food,West South Central,CUUR0370SAF11,2023,M09,126.130
food,West South Central,CUUR0370SAF11,2023,M08,126.138
food,West South Central,CUUR0370SAF11,2023,M07,125.606
food,West South Central,CUUR0370SAF11,2023,M06,125.430
food,West South Central,CUUR0370SAF11,2023,M05,125.569
food,West South Central,CUUR0370SAF11,2023,M04,125.406
food,West South Central,CUUR0370SAF11,2023,M03,124.319
food,West South Central,CUUR0370SAF11,2023,M02,125.033
food,West South Central,CUUR0370SAF11,2023,M01,124.405
food,West South Central,CUUR0370SAF11,2022,M12,123.903
food,West South Central,CUUR0370SAF11,2022,M11,123.656
food,West South Central,CUUR0370SAF11,2022,M10,123.343
food,West South Central,CUUR0370SAF11,2022,M09,122.911
food,West South Central,CUUR0370SAF11,2022,M08,121.889
food,West South Central,CUUR0370SAF11,2022,M07,120.552
food,West South Central,CUUR0370SAF11,2022,M06,119.037
food,West South Central,CUUR0370SAF11,2022,M05,117.830
food,West South Central,CUUR0370SAF11,2022,M04,115.729
food,West South Central,CUUR0370SAF11,2022,M03,113.954
food,West South Central,CUUR0370SAF11,2022,M02,111.569
food,West South Central,CUUR0370SAF11,2022,M01,110.237
food,West South Central,CUUR0370SAF11,2021,M12,108.437
food,West South Central,CUUR0370SAF11,2021,M11,107.809
food,West South Central,CUUR0370SAF11,2021,M10,107.563
food,West South Central,CUUR0370SAF11,2021,M09,106.978
food,West South Central,CUUR0370SAF11,2021,M08,105.153
food,West South Central,CUUR0370SAF11,2021,M07,104.857
food,West South Central,CUUR0370SAF11,2021,M06,104.095
food,West South Central,CUUR0370SAF11,2021,M05,103.688
food,West South Central,CUUR0370SAF11,2021,M04,103.567
food,West South Central,CUUR0370SAF11,2021,M03,103.146
food,West South Central,CUUR0370SAF11,2021,M02,102.840
food,West South Central,CUUR0370SAF11,2021,M01,101.957
food,West South Central,CUUR0370SAF11,2020,M12,101.156
food,West South Central,CUUR0370SAF11,2020,M11,101.175
food,West South Central,CUUR0370SAF11,2020,M10,101.629
food,West South Central,CUUR0370SAF11,2020,M09,101.126
food,West South Central,CUUR0370SAF11,2020,M08,101.486
food,West South Central,CUUR0370SAF11,2020,M07,102.474
food,West South Central,CUUR0370SAF11,2020,M06,103.035
food,West South Central,CUUR0370SAF11,2020,M05,102.510
food,West South Central,CUUR0370SAF11,2020,M04,102.076
food,West South Central,CUUR0370SAF11,2020,M03,101.187
food,West South Central,CUUR0370SAF11,2020,M02,100.476
food,West South Central,CUUR0370SAF11,2020,M01,100.687
food,West South Central,CUUR0370SAF11,2019,M12,99.904
food,West South Central,CUUR0370SAF11,2019,M11,99.450
food,West South Central,CUUR0370SAF11,2019,M10,100.502
food,West South Central,CUUR0370SAF11,2019,M09,99.969
food,West South Central,CUUR0370SAF11,2019,M08,99.689
food,West South Central,CUUR0370SAF11,2019,M07,99.840
food,West South Central,CUUR0370SAF11,2019,M06,99.586
food,West South Central,CUUR0370SAF11,2019,M05,99.833
food,West South Central,CUUR0370SAF11,2019,M04,100.524
food,West South Central,CUUR0370SAF11,2019,M03,100.435
food,West South Central,CUUR0370SAF11,2019,M02,100.347
food,West South Central,CUUR0370SAF11,2019,M01,100.116
food,Mountain,CUUR0480SAF11,2024,M10,132.643
food,Mountain,CUUR0480SAF11,2024,M09,131.985
food,Mountain,CUUR0480SAF11,2024,M08,131.953
food,Mountain,CUUR0480SAF11,2024,M07,131.670
food,Mountain,CUUR0480SAF11,2024,M06,132.115
food,Mountain,CUUR0480SAF11,2024,M05,131.944
food,Mountain,CUUR0480SAF11,2024,M04,131.969
food,Mountain,CUUR0480SAF11,2024,M03,132.040
food,Mountain,CUUR0480SAF11,2024,M02,131.859
food,Mountain,CUUR0480SAF11,2024,M01,131.873
food,Mountain,CUUR0480SAF11,2023,M12,130.446
food,Mountain,CUUR0480SAF11,2023,M11,130.545
food,Mountain,CUUR0480SAF11,2023,M10,132.661
food,Mountain,CUUR0480SAF11,2023,M09,132.723
food,Mountain,CUUR0480SAF11,2023,M08,132.305
food,Mountain,CUUR0480SAF11,2023,M07,132.341
food,Mountain,CUUR0480SAF11,2023,M06,131.562
food,Mountain,CUUR0480SAF11,2023,M05,131.692
food,Mountain,CUUR0480SAF11,2023,M04,131.434
food,Mountain,CUUR0480SAF11,2023,M03,131.496
food,Mountain,CUUR0480SAF11,2023,M02,132.680
food,Mountain,CUUR0480SAF11,2023,M01,132.198
food,Mountain,CUUR0480SAF11,2022,M12,129.404
food,Mountain,CUUR0480SAF11,2022,M11,128.517
food,Mountain,CUUR0480SAF11,2022,M10,129.083
food,Mountain,CUUR0480SAF11,2022,M09,128.625
food,Mountain,CUUR0480SAF11,2022,M08,127.861
food,Mountain,CUUR0480SAF11,2022,M07,126.681
food,Mountain,CUUR0480SAF11,2022,M06,123.995
food,Mountain,CUUR0480SAF11,2022,M05,122.403
food,Mountain,CUUR0480SAF11,2022,M04,121.012
food,Mountain,CUUR0480SAF11,2022,M03,119.418
food,Mountain,CUUR0480SAF11,2022,M02,117.860
food,Mountain,CUUR0480SAF11,2022,M01,116.026
food,Mountain,CUUR0480SAF11,2021,M12,115.201
food,Mountain,CUUR0480SAF11,2021,M11,114.494
food,Mountain,CUUR0480SAF11,2021,M10,114.159
food,Mountain,CUUR0480SAF11,2021,M09,113.075
food,Mountain,CUUR0480SAF11,2021,M08,111.668
food,Mountain,CUUR0480SAF11,2021,M07,111.157
food,Mountain,CUUR0480SAF11,2021,M06,110.154
food,Mountain,CUUR0480SAF11,2021,M05,109.686
food,Mountain,CUUR0480SAF11,2021,M04,109.299
food,Mountain,CUUR0480SAF11,2021,M03,107.791
food,Mountain,CUUR0480SAF11,2021,M02,107.937
food,Mountain,CUUR0480SAF11,2021,M01,108.390
food,Mountain,CUUR0480SAF11,2020,M12,107.610
food,Mountain,CUUR0480SAF11,2020,M11,107.316
food,Mountain,CUUR0480SAF11,2020,M10,107.315
food,Mountain,CUUR0480SAF11,2020,M09,106.936
food,Mountain,CUUR0480SAF11,2020,M08,107.102
food,Mountain,CUUR0480SAF11,2020,M07,106.882
food,Mountain,CUUR0480SAF11,2020,M06,107.532
food,Mountain,CUUR0480SAF11,2020,M05,106.985
food,Mountain,CUUR0480SAF11,2020,M04,107.207
food,Mountain,CUUR0480SAF11,2020,M03,103.785
food,Mountain,CUUR0480SAF11,2020,M02,103.452
food,Mountain,CUUR0480SAF11,2020,M01,102.859
food,Mountain,CUUR0480SAF11,2019,M12,102.474
food,Mountain,CUUR0480SAF11,2019,M11,102.661
food,Mountain,CUUR0480SAF11,2019,M10,102.818
food,Mountain,CUUR0480SAF11,2019,M09,101.712
food,Mountain,CUUR0480SAF11,2019,M08,101.257
food,Mountain,CUUR0480SAF11,2019,M07,101.654
food,Mountain,CUUR0480SAF11,2019,M06,102.073
food,Mountain,CUUR0480SAF11,2019,M05,102.704
food,Mountain,CUUR0480SAF11,2019,M04,101.773
food,Mountain,CUUR0480SAF11,2019,M03,101.894
food,Mountain,CUUR0480SAF11,2019,M02,101.377
food,Mountain,CUUR0480SAF11,2019,M01,101.207
food,Pacific,CUUR0490SAF11,2024,M10,130.978
food,Pacific,CUUR0490SAF11,2024,M09,130.685
food,Pacific,CUUR0490SAF11,2024,M08,130.430
food,Pacific,CUUR0490SAF11,2024,M07,130.251
food,Pacific,CUUR0490SAF11,2024,M06,130.126
food,Pacific,CUUR0490SAF11,2024,M05,130.430
food,Pacific,CUUR0490SAF11,2024,M04,129.845
food,Pacific,CUUR0490SAF11,2024,M03,129.671
food,Pacific,CUUR0490SAF11,2024,M02,129.720
food,Pacific,CUUR0490SAF11,2024,M01,129.611
food,Pacific,CUUR0490SAF11,2023,M12,128.660
food,Pacific,CUUR0490SAF11,2023,M11,128.576
food,Pacific,CUUR0490SAF11,2023,M10,129.022
food,Pacific,CUUR0490SAF11,2023,M09,128.455
food,Pacific,CUUR0490SAF11,2023,M08,128.948
food,Pacific,CUUR0490SAF11,2023,M07,128.188
food,Pacific,CUUR0490SAF11,2023,M06,128.045
food,Pacific,CUUR0490SAF11,2023,M05,127.109
food,Pacific,CUUR0490SAF11,2023,M04,126.945
food,Pacific,CUUR0490SAF11,2023,M03,127.415
food,Pacific,CUUR0490SAF11,2023,M02,127.376
food,Pacific,CUUR0490SAF11,2023,M01,126.577
food,Pacific,CUUR0490SAF11,2022,M12,126.390
food,Pacific,CUUR0490SAF11,2022,M11,126.331
food,Pacific,CUUR0490SAF11,2022,M10,126.465
food,Pacific,CUUR0490SAF11,2022,M09,126.255
food,Pacific,CUUR0490SAF11,2022,M08,125.539
food,Pacific,CUUR0490SAF11,2022,M07,124.698
food,Pacific,CUUR0490SAF11,2022,M06,123.905
food,Pacific,CUUR0490SAF11,2022,M05,122.161
food,Pacific,CUUR0490SAF11,2022,M04,120.667
food,Pacific,CUUR0490SAF11,2022,M03,119.641
food,Pacific,CUUR0490SAF11,2022,M02,117.550
food,Pacific,CUUR0490SAF11,2022,M01,115.986
food,Pacific,CUUR0490SAF11,2021,M12,114.823
food,Pacific,CUUR0490SAF11,2021,M11,114.714
food,Pacific,CUUR0490SAF11,2021,M10,113.610
food,Pacific,CUUR0490SAF11,2021,M09,112.338
food,Pacific,CUUR0490SAF11,2021,M08,111.168
food,Pacific,CUUR0490SAF11,2021,M07,110.976
food,Pacific,CUUR0490SAF11,2021,M06,109.769
food,Pacific,CUUR0490SAF11,2021,M05,109.086
food,Pacific,CUUR0490SAF11,2021,M04,108.442
food,Pacific,CUUR0490SAF11,2021,M03,107.494
food,Pacific,CUUR0490SAF11,2021,M02,107.397
food,Pacific,CUUR0490SAF11,2021,M01,106.709
food,Pacific,CUUR0490SAF11,2020,M12,107.171
food,Pacific,CUUR0490SAF11,2020,M11,106.291
food,Pacific,CUUR0490SAF11,2020,M10,107.557
food,Pacific,CUUR0490SAF11,2020,M09,107.193
food,Pacific,CUUR0490SAF11,2020,M08,107.597
food,Pacific,CUUR0490SAF11,2020,M07,106.676
food,Pacific,CUUR0490SAF11,2020,M06,107.642
food,Pacific,CUUR0490SAF11,2020,M05,107.111
food,Pacific,CUUR0490SAF11,2020,M04,106.127
food,Pacific,CUUR0490SAF11,2020,M03,103.645
food,Pacific,CUUR0490SAF11,2020,M02,102.949
food,Pacific,CUUR0490SAF11,2020,M01,101.989
food,Pacific,CUUR0490SAF11,2019,M12,101.753
food,Pacific,CUUR0490SAF11,2019,M11,101.751
food,Pacific,CUUR0490SAF11,2019,M10,102.076
food,Pacific,CUUR0490SAF11,2019,M09,102.229
food,Pacific,CUUR0490SAF11,2019,M08,101.769
food,Pacific,CUUR0490SAF11,2019,M07,102.205
food,Pacific,CUUR0490SAF11,2019,M06,101.806
food,Pacific,CUUR0490SAF11,2019,M05,102.230
food,Pacific,CUUR0490SAF11,2019,M04,102.335
food,Pacific,CUUR0490SAF11,2019,M03,102.185
food,Pacific,CUUR0490SAF11,2019,M02,102.177
food,Pacific,CUUR0490SAF11,2019,M01,101.734
apparel,New England,CUUR0110SAA,2024,M10,108.092
apparel,New England,CUUR0110SAA,2024,M09,109.711
apparel,New England,CUUR0110SAA,2024,M08,106.177
apparel,New England,CUUR0110SAA,2024,M07,103.255
apparel,New England,CUUR0110SAA,2024,M06,104.949
apparel,New England,CUUR0110SAA,2024,M05,104.553
