county_code,county,msa_code,msa,csa_code,csa_title,msa_name,states,types,first_town,state_abbr,msa_short
17203,"Woodford County, Illinois",C3790,"Peoria, IL MSA",CS427,"Peoria-Canton, IL CSA",Peoria,IL,MSA,Peoria,IL,"Peoria, IL"
18003,"Allen County, Indiana",C2306,"Fort Wayne, IN MSA",CS258,"Fort Wayne-Huntington-Auburn, IN CSA",Fort Wayne,IN,MSA,Fort Wayne,IN,"Fort Wayne, IN"
18005,"Bartholomew County, Indiana",C1802,"Columbus, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA",Columbus,IN,MSA,Columbus,IN,"Columbus, IN"
18007,"Benton County, Indiana",C2920,"Lafayette-West Lafayette, IN MSA",CS320,"Lafayette-West Lafayette-Frankfort, IN CSA",Lafayette-West Lafayette,IN,MSA,Lafayette,IN,"Lafayette, IN"
18011,"Boone County, Indiana",C2690,"Indianapolis-Carmel-Greenwood, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA",Indianapolis-Carmel-Greenwood,IN,MSA,Indianapolis,IN,"Indianapolis, IN"
18013,"Brown County, Indiana",C2690,"Indianapolis-Carmel-Greenwood, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA",Indianapolis-Carmel-Greenwood,IN,MSA,Indianapolis,IN,"Indianapolis, IN"
18015,"Carroll County, Indiana",C2920,"Lafayette-West Lafayette, IN MSA",CS320,"Lafayette-West Lafayette-Frankfort, IN CSA",Lafayette-West Lafayette,IN,MSA,Lafayette,IN,"Lafayette, IN"
18019,"Clark County, Indiana",C3114,"Louisville-Jefferson County, KY-IN MSA",CS350,"Louisville-Jefferson County--Elizabethtown, KY-IN CSA",Louisville-Jefferson County,KY-IN,MSA,Louisville,KY,"Louisville, KY"
18021,"Clay County, Indiana",C4546,"Terre Haute, IN MSA",,,Terre Haute,IN,MSA,Terre Haute,IN,"Terre Haute, IN"
18029,"Dearborn County, Indiana",C1714,"Cincinnati, OH-KY-IN MSA",CS178,"Cincinnati-Wilmington, OH-KY-IN CSA",Cincinnati,OH-KY-IN,MSA,Cincinnati,OH,"Cincinnati, OH"
18035,"Delaware County, Indiana",C3462,"Muncie, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA",Muncie,IN,MSA,Muncie,IN,"Muncie, IN"
18039,"Elkhart County, Indiana",C2114,"Elkhart-Goshen, IN MSA",CS515,"South Bend-Elkhart-Mishawaka, IN-MI CSA",Elkhart-Goshen,IN,MSA,Elkhart,IN,"Elkhart, IN"
18043,"Floyd County, Indiana",C3114,"Louisville-Jefferson County, KY-IN MSA",CS350,"Louisville-Jefferson County--Elizabethtown, KY-IN CSA",Louisville-Jefferson County,KY-IN,MSA,Louisville,KY,"Louisville, KY"
18047,"Franklin County, Indiana",C1714,"Cincinnati, OH-KY-IN MSA",CS178,"Cincinnati-Wilmington, OH-KY-IN CSA",Cincinnati,OH-KY-IN,MSA,Cincinnati,OH,"Cincinnati, OH"
18057,"Hamilton County, Indiana",C2690,"Indianapolis-Carmel-Greenwood, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA",Indianapolis-Carmel-Greenwood,IN,MSA,Indianapolis,IN,"Indianapolis, IN"
18059,"Hancock County, Indiana",C2690,"Indianapolis-Carmel-Greenwood, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA",Indianapolis-Carmel-Greenwood,IN,MSA,Indianapolis,IN,"Indianapolis, IN"
18061,"Harrison County, Indiana",C3114,"Louisville-Jefferson County, KY-IN MSA",CS350,"Louisville-Jefferson County--Elizabethtown, KY-IN CSA",Louisville-Jefferson County,KY-IN,MSA,Louisville,KY,"Louisville, KY"
18063,"Hendricks County, Indiana",C2690,"Indianapolis-Carmel-Greenwood, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA",Indianapolis-Carmel-Greenwood,IN,MSA,Indianapolis,IN,"Indianapolis, IN"
18067,"Howard County, Indiana",C2902,"Kokomo, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA",Kokomo,IN,MSA,Kokomo,IN,"Kokomo, IN"
18073,"Jasper County, Indiana",C1698,"Chicago-Naperville-Elgin, IL-IN MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA",Chicago-Naperville-Elgin,IL-IN,MSA,Chicago,IL,"Chicago, IL"
18081,"Johnson County, Indiana",C2690,"Indianapolis-Carmel-Greenwood, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA",Indianapolis-Carmel-Greenwood,IN,MSA,Indianapolis,IN,"Indianapolis, IN"
18089,"Lake County, Indiana",C1698,"Chicago-Naperville-Elgin, IL-IN MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA",Chicago-Naperville-Elgin,IL-IN,MSA,Chicago,IL,"Chicago, IL"
18091,"LaPorte County, Indiana",C3314,"Michigan City-La Porte, IN MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA",Michigan City-La Porte,IN,MSA,Michigan City,IN,"Michigan City, IN"
18095,"Madison County, Indiana",C2690,"Indianapolis-Carmel-Greenwood, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA",Indianapolis-Carmel-Greenwood,IN,MSA,Indianapolis,IN,"Indianapolis, IN"
18097,"Marion County, Indiana",C2690,"Indianapolis-Carmel-Greenwood, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA",Indianapolis-Carmel-Greenwood,IN,MSA,Indianapolis,IN,"Indianapolis, IN"
18105,"Monroe County, Indiana",C1402,"Bloomington, IN MSA",CS144,"Bloomington-Bedford, IN CSA",Bloomington,IN,MSA,Bloomington,IN,"Bloomington, IN"
18109,"Morgan County, Indiana",C2690,"Indianapolis-Carmel-Greenwood, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA",Indianapolis-Carmel-Greenwood,IN,MSA,Indianapolis,IN,"Indianapolis, IN"
18111,"Newton County, Indiana",C1698,"Chicago-Naperville-Elgin, IL-IN MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA",Chicago-Naperville-Elgin,IL-IN,MSA,Chicago,IL,"Chicago, IL"
18115,"Ohio County, Indiana",C1714,"Cincinnati, OH-KY-IN MSA",CS178,"Cincinnati-Wilmington, OH-KY-IN CSA",Cincinnati,OH-KY-IN,MSA,Cincinnati,OH,"Cincinnati, OH"
18119,"Owen County, Indiana",C1402,"Bloomington, IN MSA",CS144,"Bloomington-Bedford, IN CSA",Bloomington,IN,MSA,Bloomington,IN,"Bloomington, IN"
18127,"Porter County, Indiana",C1698,"Chicago-Naperville-Elgin, IL-IN MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA",Chicago-Naperville-Elgin,IL-IN,MSA,Chicago,IL,"Chicago, IL"
18129,"Posey County, Indiana",C2178,"Evansville, IN MSA",CS241,"Evansville-Henderson, IN-KY CSA",Evansville,IN,MSA,Evansville,IN,"Evansville, IN"
18141,"St. Joseph County, Indiana",C4378,"South Bend-Mishawaka, IN-MI MSA",CS515,"South Bend-Elkhart-Mishawaka, IN-MI CSA",South Bend-Mishawaka,IN-MI,MSA,South Bend,IN,"South Bend, IN"
18145,"Shelby County, Indiana",C2690,"Indianapolis-Carmel-Greenwood, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA",Indianapolis-Carmel-Greenwood,IN,MSA,Indianapolis,IN,"Indianapolis, IN"
18153,"Sullivan County, Indiana",C4546,"Terre Haute, IN MSA",,,Terre Haute,IN,MSA,Terre Haute,IN,"Terre Haute, IN"
18157,"Tippecanoe County, Indiana",C2920,"Lafayette-West Lafayette, IN MSA",CS320,"Lafayette-West Lafayette-Frankfort, IN CSA",Lafayette-West Lafayette,IN,MSA,Lafayette,IN,"Lafayette, IN"
18159,"Tipton County, Indiana",C2690,"Indianapolis-Carmel-Greenwood, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA",Indianapolis-Carmel-Greenwood,IN,MSA,Indianapolis,IN,"Indianapolis, IN"
18163,"Vanderburgh County, Indiana",C2178,"Evansville, IN MSA",CS241,"Evansville-Henderson, IN-KY CSA",Evansville,IN,MSA,Evansville,IN,"Evansville, IN"
18165,"Vermillion County, Indiana",C4546,"Terre Haute, IN MSA",,,Terre Haute,IN,MSA,Terre Haute,IN,"Terre Haute, IN"
18167,"Vigo County, Indiana",C4546,"Terre Haute, IN MSA",,,Terre Haute,IN,MSA,Terre Haute,IN,"Terre Haute, IN"
18171,"Warren County, Indiana",C2920,"Lafayette-West Lafayette, IN MSA",CS320,"Lafayette-West Lafayette-Frankfort, IN CSA",Lafayette-West Lafayette,IN,MSA,Lafayette,IN,"Lafayette, IN"
18173,"Warrick County, Indiana",C2178,"Evansville, IN MSA",CS241,"Evansville-Henderson, IN-KY CSA",Evansville,IN,MSA,Evansville,IN,"Evansville, IN"
18175,"Washington County, Indiana",C3114,"Louisville-Jefferson County, KY-IN MSA",CS350,"Louisville-Jefferson County--Elizabethtown, KY-IN CSA",Louisville-Jefferson County,KY-IN,MSA,Louisville,KY,"Louisville, KY"
18179,"Wells County, Indiana",C2306,"Fort Wayne, IN MSA",CS258,"Fort Wayne-Huntington-Auburn, IN CSA",Fort Wayne,IN,MSA,Fort Wayne,IN,"Fort Wayne, IN"
18183,"Whitley County, Indiana",C2306,"Fort Wayne, IN MSA",CS258,"Fort Wayne-Huntington-Auburn, IN CSA",Fort Wayne,IN,MSA,Fort Wayne,IN,"Fort Wayne, IN"
19011,"Benton County, Iowa",C1630,"Cedar Rapids, IA MSA",CS168,"Cedar Rapids-Iowa City, IA CSA",Cedar Rapids,IA,MSA,Cedar Rapids,IA,"Cedar Rapids, IA"
19013,"Black Hawk County, Iowa",C4794,"Waterloo-Cedar Falls, IA MSA",,,Waterloo-Cedar Falls,IA,MSA,Waterloo,IA,"Waterloo, IA"
19015,"Boone County, Iowa",C1118,"Ames, IA MSA",CS218,"Des Moines-West Des Moines-Ames, IA CSA",Ames,IA,MSA,Ames,IA,"Ames, IA"
19017,"Bremer County, Iowa",C4794,"Waterloo-Cedar Falls, IA MSA",,,Waterloo-Cedar Falls,IA,MSA,Waterloo,IA,"Waterloo, IA"
19049,"Dallas County, Iowa",C1978,"Des Moines-West Des Moines, IA MSA",CS218,"Des Moines-West Des Moines-Ames, IA CSA",Des Moines-West Des Moines,IA,MSA,Des Moines,IA,"Des Moines, IA"
19061,"Dubuque County, Iowa",C2022,"Dubuque, IA MSA",,,Dubuque,IA,MSA,Dubuque,IA,"Dubuque, IA"
19075,"Grundy County, Iowa",C4794,"Waterloo-Cedar Falls, IA MSA",,,Waterloo-Cedar Falls,IA,MSA,Waterloo,IA,"Waterloo, IA"
19077,"Guthrie County, Iowa",C1978,"Des Moines-West Des Moines, IA MSA",CS218,"Des Moines-West Des Moines-Ames, IA CSA",Des Moines-West Des Moines,IA,MSA,Des Moines,IA,"Des Moines, IA"
19085,"Harrison County, Iowa",C3654,"Omaha, NE-IA MSA",CS420,"Omaha-Fremont, NE-IA CSA",Omaha,NE-IA,MSA,Omaha,NE,"Omaha, NE"
19099,"Jasper County, Iowa",C1978,"Des Moines-West Des Moines, IA MSA",CS218,"Des Moines-West Des Moines-Ames, IA CSA",Des Moines-West Des Moines,IA,MSA,Des Moines,IA,"Des Moines, IA"
19103,"Johnson County, Iowa",C2698,"Iowa City, IA MSA",CS168,"Cedar Rapids-Iowa City, IA CSA",Iowa City,IA,MSA,Iowa City,IA,"Iowa City, IA"
19105,"Jones County, Iowa",C1630,"Cedar Rapids, IA MSA",CS168,"Cedar Rapids-Iowa City, IA CSA",Cedar Rapids,IA,MSA,Cedar Rapids,IA,"Cedar Rapids, IA"
19113,"Linn County, Iowa",C1630,"Cedar Rapids, IA MSA",CS168,"Cedar Rapids-Iowa City, IA CSA",Cedar Rapids,IA,MSA,Cedar Rapids,IA,"Cedar Rapids, IA"
19121,"Madison County, Iowa",C1978,"Des Moines-West Des Moines, IA MSA",CS218,"Des Moines-West Des Moines-Ames, IA CSA",Des Moines-West Des Moines,IA,MSA,Des Moines,IA,"Des Moines, IA"
19129,"Mills County, Iowa",C3654,"Omaha, NE-IA MSA",CS420,"Omaha-Fremont, NE-IA CSA",Omaha,NE-IA,MSA,Omaha,NE,"Omaha, NE"
19153,"Polk County, Iowa",C1978,"Des Moines-West Des Moines, IA MSA",CS218,"Des Moines-West Des Moines-Ames, IA CSA",Des Moines-West Des Moines,IA,MSA,Des Moines,IA,"Des Moines, IA"
19155,"Pottawattamie County, Iowa",C3654,"Omaha, NE-IA MSA",CS420,"Omaha-Fremont, NE-IA CSA",Omaha,NE-IA,MSA,Omaha,NE,"Omaha, NE"
19163,"Scott County, Iowa",C1934,"Davenport-Moline-Rock Island, IA-IL MSA",CS209,"Davenport-Moline, IA-IL CSA",Davenport-Moline-Rock Island,IA-IL,MSA,Davenport,IA,"Davenport, IA"
19169,"Story County, Iowa",C1118,"Ames, IA MSA",CS218,"Des Moines-West Des Moines-Ames, IA CSA",Ames,IA,MSA,Ames,IA,"Ames, IA"
19181,"Warren County, Iowa",C1978,"Des Moines-West Des Moines, IA MSA",CS218,"Des Moines-West Des Moines-Ames, IA CSA",Des Moines-West Des Moines,IA,MSA,Des Moines,IA,"Des Moines, IA"
19183,"Washington County, Iowa",C2698,"Iowa City, IA MSA",CS168,"Cedar Rapids-Iowa City, IA CSA",Iowa City,IA,MSA,Iowa City,IA,"Iowa City, IA"
19193,"Woodbury County, Iowa",C4358,"Sioux City, IA-NE-SD MSA",CS512,"Sioux City-Le Mars, IA-NE-SD CSA",Sioux City,IA-NE-SD,MSA,Sioux City,IA,"Sioux City, IA"
20015,"Butler County, Kansas",C4862,"Wichita, KS MSA",CS556,"Wichita-Arkansas City-Winfield, KS CSA",Wichita,KS,MSA,Wichita,KS,"Wichita, KS"
20021,"Cherokee County, Kansas",C2790,"Joplin, MO-KS MSA",CS309,"Joplin-Miami, MO-OK-KS CSA",Joplin,MO-KS,MSA,Joplin,MO,"Joplin, MO"
20043,"Doniphan County, Kansas",C4114,"St. Joseph, MO-KS MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA",St. Joseph,MO-KS,MSA,St. Joseph,MO,"St. Joseph, MO"
20045,"Douglas County, Kansas",C2994,"Lawrence, KS MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA",Lawrence,KS,MSA,Lawrence,KS,"Lawrence, KS"
20061,"Geary County, Kansas",C3174,"Manhattan, KS MSA",,,Manhattan,KS,MSA,Manhattan,KS,"Manhattan, KS"
20079,"Harvey County, Kansas",C4862,"Wichita, KS MSA",CS556,"Wichita-Arkansas City-Winfield, KS CSA",Wichita,KS,MSA,Wichita,KS,"Wichita, KS"
20085,"Jackson County, Kansas",C4582,"Topeka, KS MSA",,,Topeka,KS,MSA,Topeka,KS,"Topeka, KS"
20087,"Jefferson County, Kansas",C4582,"Topeka, KS MSA",,,Topeka,KS,MSA,Topeka,KS,"Topeka, KS"
20091,"Johnson County, Kansas",C2814,"Kansas City, MO-KS MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA",Kansas City,MO-KS,MSA,Kansas City,MO,"Kansas City, MO"
20103,"Leavenworth County, Kansas",C2814,"Kansas City, MO-KS MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA",Kansas City,MO-KS,MSA,Kansas City,MO,"Kansas City, MO"
20107,"Linn County, Kansas",C2814,"Kansas City, MO-KS MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA",Kansas City,MO-KS,MSA,Kansas City,MO,"Kansas City, MO"
20121,"Miami County, Kansas",C2814,"Kansas City, MO-KS MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA",Kansas City,MO-KS,MSA,Kansas City,MO,"Kansas City, MO"
20139,"Osage County, Kansas",C4582,"Topeka, KS MSA",,,Topeka,KS,MSA,Topeka,KS,"Topeka, KS"
20149,"Pottawatomie County, Kansas",C3174,"Manhattan, KS MSA",,,Manhattan,KS,MSA,Manhattan,KS,"Manhattan, KS"
20161,"Riley County, Kansas",C3174,"Manhattan, KS MSA",,,Manhattan,KS,MSA,Manhattan,KS,"Manhattan, KS"
20173,"Sedgwick County, Kansas",C4862,"Wichita, KS MSA",CS556,"Wichita-Arkansas City-Winfield, KS CSA",Wichita,KS,MSA,Wichita,KS,"Wichita, KS"
20177,"Shawnee County, Kansas",C4582,"Topeka, KS MSA",,,Topeka,KS,MSA,Topeka,KS,"Topeka, KS"
20191,"Sumner County, Kansas",C4862,"Wichita, KS MSA",CS556,"Wichita-Arkansas City-Winfield, KS CSA",Wichita,KS,MSA,Wichita,KS,"Wichita, KS"
20197,"Wabaunsee County, Kansas",C4582,"Topeka, KS MSA",,,Topeka,KS,MSA,Topeka,KS,"Topeka, KS"
20209,"Wyandotte County, Kansas",C2814,"Kansas City, MO-KS MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA",Kansas City,MO-KS,MSA,Kansas City,MO,"Kansas City, MO"
21003,"Allen County, Kentucky",C1454,"Bowling Green, KY MSA",CS150,"Bowling Green-Glasgow-Franklin, KY CSA",Bowling Green,KY,MSA,Bowling Green,KY,"Bowling Green, KY"
21007,"Ballard County, Kentucky",C3714,"Paducah, KY-IL MSA",CS424,"Paducah-Mayfield, KY-IL CSA",Paducah,KY-IL,MSA,Paducah,KY,"Paducah, KY"
21015,"Boone County, Kentucky",C1714,"Cincinnati, OH-KY-IN MSA",CS178,"Cincinnati-Wilmington, OH-KY-IN CSA",Cincinnati,OH-KY-IN,MSA,Cincinnati,OH,"Cincinnati, OH"
21017,"Bourbon County, Kentucky",C3046,"Lexington-Fayette, KY MSA",CS336,"Lexington-Fayette--Richmond--Frankfort, KY CSA",Lexington-Fayette,KY,MSA,Lexington,KY,"Lexington, KY"
21019,"Boyd County, Kentucky",C2658,"Huntington-Ashland, WV-KY-OH MSA",CS170,"Charleston-Huntington-Ashland, WV-OH-KY CSA",Huntington-Ashland,WV-KY-OH,MSA,Huntington,WV,"Huntington, WV"
21023,"Bracken County, Kentucky",C1714,"Cincinnati, OH-KY-IN MSA",CS178,"Cincinnati-Wilmington, OH-KY-IN CSA",Cincinnati,OH-KY-IN,MSA,Cincinnati,OH,"Cincinnati, OH"
21029,"Bullitt County, Kentucky",C3114,"Louisville-Jefferson County, KY-IN MSA",CS350,"Louisville-Jefferson County--Elizabethtown, KY-IN CSA",Louisville-Jefferson County,KY-IN,MSA,Louisville,KY,"Louisville, KY"
21031,"Butler County, Kentucky",C1454,"Bowling Green, KY MSA",CS150,"Bowling Green-Glasgow-Franklin, KY CSA",Bowling Green,KY,MSA,Bowling Green,KY,"Bowling Green, KY"
21037,"Campbell County, Kentucky",C1714,"Cincinnati, OH-KY-IN MSA",CS178,"Cincinnati-Wilmington, OH-KY-IN CSA",Cincinnati,OH-KY-IN,MSA,Cincinnati,OH,"Cincinnati, OH"
21039,"Carlisle County, Kentucky",C3714,"Paducah, KY-IL MSA",CS424,"Paducah-Mayfield, KY-IL CSA",Paducah,KY-IL,MSA,Paducah,KY,"Paducah, KY"
21043,"Carter County, Kentucky",C2658,"Huntington-Ashland, WV-KY-OH MSA",CS170,"Charleston-Huntington-Ashland, WV-OH-KY CSA",Huntington-Ashland,WV-KY-OH,MSA,Huntington,WV,"Huntington, WV"
21047,"Christian County, Kentucky",C1730,"Clarksville, TN-KY MSA",,,Clarksville,TN-KY,MSA,Clarksville,TN,"Clarksville, TN"
21049,"Clark County, Kentucky",C3046,"Lexington-Fayette, KY MSA",CS336,"Lexington-Fayette--Richmond--Frankfort, KY CSA",Lexington-Fayette,KY,MSA,Lexington,KY,"Lexington, KY"
21059,"Daviess County, Kentucky",C3698,"Owensboro, KY MSA",,,Owensboro,KY,MSA,Owensboro,KY,"Owensboro, KY"
21061,"Edmonson County, Kentucky",C1454,"Bowling Green, KY MSA",CS150,"Bowling Green-Glasgow-Franklin, KY CSA",Bowling Green,KY,MSA,Bowling Green,KY,"Bowling Green, KY"
21067,"Fayette County, Kentucky",C3046,"Lexington-Fayette, KY MSA",CS336,"Lexington-Fayette--Richmond--Frankfort, KY CSA",Lexington-Fayette,KY,MSA,Lexington,KY,"Lexington, KY"
21077,"Gallatin County, Kentucky",C1714,"Cincinnati, OH-KY-IN MSA",CS178,"Cincinnati-Wilmington, OH-KY-IN CSA",Cincinnati,OH-KY-IN,MSA,Cincinnati,OH,"Cincinnati, OH"
21081,"Grant County, Kentucky",C1714,"Cincinnati, OH-KY-IN MSA",CS178,"Cincinnati-Wilmington, OH-KY-IN CSA",Cincinnati,OH-KY-IN,MSA,Cincinnati,OH,"Cincinnati, OH"
21089,"Greenup County, Kentucky",C2658,"Huntington-Ashland, WV-KY-OH MSA",CS170,"Charleston-Huntington-Ashland, WV-OH-KY CSA",Huntington-Ashland,WV-KY-OH,MSA,Huntington,WV,"Huntington, WV"
21093,"Hardin County, Kentucky",C2106,"Elizabethtown, KY MSA",CS350,"Louisville-Jefferson County--Elizabethtown, KY-IN CSA",Elizabethtown,KY,MSA,Elizabethtown,KY,"Elizabethtown, KY"
21103,"Henry County, Kentucky",C3114,"Louisville-Jefferson County, KY-IN MSA",CS350,"Louisville-Jefferson County--Elizabethtown, KY-IN CSA",Louisville-Jefferson County,KY-IN,MSA,Louisville,KY,"Louisville, KY"
21111,"Jefferson County, Kentucky",C3114,"Louisville-Jefferson County, KY-IN MSA",CS350,"Louisville-Jefferson County--Elizabethtown, KY-IN CSA",Louisville-Jefferson County,KY-IN,MSA,Louisville,KY,"Louisville, KY"
21113,"Jessamine County, Kentucky",C3046,"Lexington-Fayette, KY MSA",CS336,"Lexington-Fayette--Richmond--Frankfort, KY CSA",Lexington-Fayette,KY,MSA,Lexington,KY,"Lexington, KY"
21117,"Kenton County, Kentucky",C1714,"Cincinnati, OH-KY-IN MSA",CS178,"Cincinnati-Wilmington, OH-KY-IN CSA",Cincinnati,OH-KY-IN,MSA,Cincinnati,OH,"Cincinnati, OH"
21123,"Larue County, Kentucky",C2106,"Elizabethtown, KY MSA",CS350,"Louisville-Jefferson County--Elizabethtown, KY-IN CSA",Elizabethtown,KY,MSA,Elizabethtown,KY,"Elizabethtown, KY"
21127,"Lawrence County, Kentucky",C2658,"Huntington-Ashland, WV-KY-OH MSA",CS170,"Charleston-Huntington-Ashland, WV-OH-KY CSA",Huntington-Ashland,WV-KY-OH,MSA,Huntington,WV,"Huntington, WV"
21139,"Livingston County, Kentucky",C3714,"Paducah, KY-IL MSA",CS424,"Paducah-Mayfield, KY-IL CSA",Paducah,KY-IL,MSA,Paducah,KY,"Paducah, KY"
21145,"McCracken County, Kentucky",C3714,"Paducah, KY-IL MSA",CS424,"Paducah-Mayfield, KY-IL CSA",Paducah,KY-IL,MSA,Paducah,KY,"Paducah, KY"
21149,"McLean County, Kentucky",C3698,"Owensboro, KY MSA",,,Owensboro,KY,MSA,Owensboro,KY,"Owensboro, KY"
21163,"Meade County, Kentucky",C3114,"Louisville-Jefferson County, KY-IN MSA",CS350,"Louisville-Jefferson County--Elizabethtown, KY-IN CSA",Louisville-Jefferson County,KY-IN,MSA,Louisville,KY,"Louisville, KY"
21179,"Nelson County, Kentucky",C3114,"Louisville-Jefferson County, KY-IN MSA",CS350,"Louisville-Jefferson County--Elizabethtown, KY-IN CSA",Louisville-Jefferson County,KY-IN,MSA,Louisville,KY,"Louisville, KY"
21185,"Oldham County, Kentucky",C3114,"Louisville-Jefferson County, KY-IN MSA",CS350,"Louisville-Jefferson County--Elizabethtown, KY-IN CSA",Louisville-Jefferson County,KY-IN,MSA,Louisville,KY,"Louisville, KY"
21191,"Pendleton County, Kentucky",C1714,"Cincinnati, OH-KY-IN MSA",CS178,"Cincinnati-Wilmington, OH-KY-IN CSA",Cincinnati,OH-KY-IN,MSA,Cincinnati,OH,"Cincinnati, OH"
21209,"Scott County, Kentucky",C3046,"Lexington-Fayette, KY MSA",CS336,"Lexington-Fayette--Richmond--Frankfort, KY CSA",Lexington-Fayette,KY,MSA,Lexington,KY,"Lexington, KY"
21211,"Shelby County, Kentucky",C3114,"Louisville-Jefferson County, KY-IN MSA",CS350,"Louisville-Jefferson County--Elizabethtown, KY-IN CSA",Louisville-Jefferson County,KY-IN,MSA,Louisville,KY,"Louisville, KY"
21215,"Spencer County, Kentucky",C3114,"Louisville-Jefferson County, KY-IN MSA",CS350,"Louisville-Jefferson County--Elizabethtown, KY-IN CSA",Louisville-Jefferson County,KY-IN,MSA,Louisville,KY,"Louisville, KY"
21221,"Trigg County, Kentucky",C1730,"Clarksville, TN-KY MSA",,,Clarksville,TN-KY,MSA,Clarksville,TN,"Clarksville, TN"
21227,"Warren County, Kentucky",C1454,"Bowling Green, KY MSA",CS150,"Bowling Green-Glasgow-Franklin, KY CSA",Bowling Green,KY,MSA,Bowling Green,KY,"Bowling Green, KY"
21239,"Woodford County, Kentucky",C3046,"Lexington-Fayette, KY MSA",CS336,"Lexington-Fayette--Richmond--Frankfort, KY CSA",Lexington-Fayette,KY,MSA,Lexington,KY,"Lexington, KY"
22001,"Acadia Parish, Louisiana",C2918,"Lafayette, LA MSA",CS318,"Lafayette-New Iberia-Opelousas, LA CSA",Lafayette,LA,MSA,Lafayette,LA,"Lafayette, LA"
22005,"Ascension Parish, Louisiana",C1294,"Baton Rouge, LA MSA",CS132,"Baton Rouge-Hammond, LA CSA",Baton Rouge,LA,MSA,Baton Rouge,LA,"Baton Rouge, LA"
22007,"Assumption Parish, Louisiana",C1294,"Baton Rouge, LA MSA",CS132,"Baton Rouge-Hammond, LA CSA",Baton Rouge,LA,MSA,Baton Rouge,LA,"Baton Rouge, LA"
22015,"Bossier Parish, Louisiana",C4334,"Shreveport-Bossier City, LA MSA",CS508,"Shreveport-Bossier City-Minden, LA CSA",Shreveport-Bossier City,LA,MSA,Shreveport,LA,"Shreveport, LA"
22017,"Caddo Parish, Louisiana",C4334,"Shreveport-Bossier City, LA MSA",CS508,"Shreveport-Bossier City-Minden, LA CSA",Shreveport-Bossier City,LA,MSA,Shreveport,LA,"Shreveport, LA"
22019,"Calcasieu Parish, Louisiana",C2934,"Lake Charles, LA MSA",CS324,"Lake Charles-DeRidder, LA CSA",Lake Charles,LA,MSA,Lake Charles,LA,"Lake Charles, LA"
22023,"Cameron Parish, Louisiana",C2934,"Lake Charles, LA MSA",CS324,"Lake Charles-DeRidder, LA CSA",Lake Charles,LA,MSA,Lake Charles,LA,"Lake Charles, LA"
22031,"De Soto Parish, Louisiana",C4334,"Shreveport-Bossier City, LA MSA",CS508,"Shreveport-Bossier City-Minden, LA CSA",Shreveport-Bossier City,LA,MSA,Shreveport,LA,"Shreveport, LA"
22033,"East Baton Rouge Parish, Louisiana",C1294,"Baton Rouge, LA MSA",CS132,"Baton Rouge-Hammond, LA CSA",Baton Rouge,LA,MSA,Baton Rouge,LA,"Baton Rouge, LA"
22037,"East Feliciana Parish, Louisiana",C1294,"Baton Rouge, LA MSA",CS132,"Baton Rouge-Hammond, LA CSA",Baton Rouge,LA,MSA,Baton Rouge,LA,"Baton Rouge, LA"
22043,"Grant Parish, Louisiana",C1078,"Alexandria, LA MSA",,,Alexandria,LA,MSA,Alexandria,LA,"Alexandria, LA"
22047,"Iberville Parish, Louisiana",C1294,"Baton Rouge, LA MSA",CS132,"Baton Rouge-Hammond, LA CSA",Baton Rouge,LA,MSA,Baton Rouge,LA,"Baton Rouge, LA"
22051,"Jefferson Parish, Louisiana",C3538,"New Orleans-Metairie, LA MSA",CS406,"New Orleans-Metairie-Slidell, LA-MS CSA",New Orleans-Metairie,LA,MSA,New Orleans,LA,"New Orleans, LA"
22053,"Jefferson Davis Parish, Louisiana",C2934,"Lake Charles, LA MSA",CS324,"Lake Charles-DeRidder, LA CSA",Lake Charles,LA,MSA,Lake Charles,LA,"Lake Charles, LA"
