county_code,county,msa_code,msa,csa_code,csa_title,msa_name,states,types,first_town,state_abbr,msa_short
12091,"okaloosa, florida",C1888,"Crestview-Fort Walton Beach-Destin, FL MSA",,,Crestview-Fort Walton Beach-Destin,FL,MSA,Crestview,FL,"Crestview, FL"
12095,"orange, florida",C3674,"Orlando-Kissimmee-Sanford, FL MSA",CS422,"Orlando-Lakeland-Deltona, FL CSA",Orlando-Kissimmee-Sanford,FL,MSA,Orlando,FL,"Orlando, FL"
12097,"osceola, florida",C3674,"Orlando-Kissimmee-Sanford, FL MSA",CS422,"Orlando-Lakeland-Deltona, FL CSA",Orlando-Kissimmee-Sanford,FL,MSA,Orlando,FL,"Orlando, FL"
12099,"palm beach, florida",C3310,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",CS370,"Miami-Port St. Lucie-Fort Lauderdale, FL CSA",Miami-Fort Lauderdale-West Palm Beach,FL,MSA,Miami,FL,"Miami, FL"
12101,"pasco, florida",C4530,"Tampa-St. Petersburg-Clearwater, FL MSA",,,Tampa-St. Petersburg-Clearwater,FL,MSA,Tampa,FL,"Tampa, FL"
12103,"pinellas, florida",C4530,"Tampa-St. Petersburg-Clearwater, FL MSA",,,Tampa-St. Petersburg-Clearwater,FL,MSA,Tampa,FL,"Tampa, FL"
12105,"polk, florida",C2946,"Lakeland-Winter Haven, FL MSA",CS422,"Orlando-Lakeland-Deltona, FL CSA",Lakeland-Winter Haven,FL,MSA,Lakeland,FL,"Lakeland, FL"
12109,"st. johns, florida",C2726,"Jacksonville, FL MSA",CS300,"Jacksonville-Kingsland-Palatka, FL-GA CSA",Jacksonville,FL,MSA,Jacksonville,FL,"Jacksonville, FL"
12111,"st. lucie, florida",C3894,"Port St. Lucie, FL MSA",CS370,"Miami-Port St. Lucie-Fort Lauderdale, FL CSA",Port St. Lucie,FL,MSA,Port St. Lucie,FL,"Port St. Lucie, FL"
12113,"santa rosa, florida",C3786,"Pensacola-Ferry Pass-Brent, FL MSA",,,Pensacola-Ferry Pass-Brent,FL,MSA,Pensacola,FL,"Pensacola, FL"
12115,"sarasota, florida",C3584,"North Port-Bradenton-Sarasota, FL MSA",CS412,"North Port-Bradenton, FL CSA",North Port-Bradenton-Sarasota,FL,MSA,North Port,FL,"North Port, FL"
12117,"seminole, florida",C3674,"Orlando-Kissimmee-Sanford, FL MSA",CS422,"Orlando-Lakeland-Deltona, FL CSA",Orlando-Kissimmee-Sanford,FL,MSA,Orlando,FL,"Orlando, FL"
12119,"sumter, florida",C4868,"Wildwood-The Villages, FL MSA",CS422,"Orlando-Lakeland-Deltona, FL CSA",Wildwood-The Villages,FL,MSA,Wildwood,FL,"Wildwood, FL"
12127,"volusia, florida",C1966,"Deltona-Daytona Beach-Ormond Beach, FL MSA",CS422,"Orlando-Lakeland-Deltona, FL CSA",Deltona-Daytona Beach-Ormond Beach,FL,MSA,Deltona,FL,"Deltona, FL"
12129,"wakulla, florida",C4522,"Tallahassee, FL MSA",CS533,"Tallahassee-Bainbridge, FL-GA CSA",Tallahassee,FL,MSA,Tallahassee,FL,"Tallahassee, FL"
12131,"walton, florida",C1888,"Crestview-Fort Walton Beach-Destin, FL MSA",,,Crestview-Fort Walton Beach-Destin,FL,MSA,Crestview,FL,"Crestview, FL"
12133,"washington, florida",C3746,"Panama City-Panama City Beach, FL MSA",,,Panama City-Panama City Beach,FL,MSA,Panama City,FL,"Panama City, FL"
13013,"barrow, georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13015,"bartow, georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13021,"bibb, georgia",C3142,"Macon-Bibb County, GA MSA",CS356,"Macon-Bibb County--Warner Robins, GA CSA",Macon-Bibb County,GA,MSA,Macon,GA,"Macon, GA"
13025,"brantley, georgia",C1526,"Brunswick-St. Simons, GA MSA",,,Brunswick-St. Simons,GA,MSA,Brunswick,GA,"Brunswick, GA"
13027,"brooks, georgia",C4666,"Valdosta, GA MSA",,,Valdosta,GA,MSA,Valdosta,GA,"Valdosta, GA"
13029,"bryan, georgia",C4234,"Savannah, GA MSA",CS496,"Savannah-Hinesville-Statesboro, GA CSA",Savannah,GA,MSA,Savannah,GA,"Savannah, GA"
13033,"burke, georgia",C1226,"Augusta-Richmond County, GA-SC MSA",,,Augusta-Richmond County,GA-SC,MSA,Augusta,GA,"Augusta, GA"
13035,"butts, georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13045,"carroll, georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13047,"catoosa, georgia",C1686,"Chattanooga, TN-GA MSA",CS174,"Chattanooga-Cleveland-Dalton, TN-GA-AL CSA",Chattanooga,TN-GA,MSA,Chattanooga,TN,"Chattanooga, TN"
13051,"chatham, georgia",C4234,"Savannah, GA MSA",CS496,"Savannah-Hinesville-Statesboro, GA CSA",Savannah,GA,MSA,Savannah,GA,"Savannah, GA"
13053,"chattahoochee, georgia",C1798,"Columbus, GA-AL MSA",CS194,"Columbus-Auburn-Opelika, GA-AL CSA",Columbus,GA-AL,MSA,Columbus,GA,"Columbus, GA"
13057,"cherokee, georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13059,"clarke, georgia",C1202,"Athens-Clarke County, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Athens-Clarke County,GA,MSA,Athens,GA,"Athens, GA"
13063,"clayton, georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13067,"cobb, georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13073,"columbia, georgia",C1226,"Augusta-Richmond County, GA-SC MSA",,,Augusta-Richmond County,GA-SC,MSA,Augusta,GA,"Augusta, GA"
13077,"coweta, georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13079,"crawford, georgia",C3142,"Macon-Bibb County, GA MSA",CS356,"Macon-Bibb County--Warner Robins, GA CSA",Macon-Bibb County,GA,MSA,Macon,GA,"Macon, GA"
13083,"dade, georgia",C1686,"Chattanooga, TN-GA MSA",CS174,"Chattanooga-Cleveland-Dalton, TN-GA-AL CSA",Chattanooga,TN-GA,MSA,Chattanooga,TN,"Chattanooga, TN"
13085,"dawson, georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13089,"dekalb, georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13095,"dougherty, georgia",C1050,"Albany, GA MSA",,,Albany,GA,MSA,Albany,GA,"Albany, GA"
13097,"douglas, georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13101,"echols, georgia",C4666,"Valdosta, GA MSA",,,Valdosta,GA,MSA,Valdosta,GA,"Valdosta, GA"
13103,"effingham, georgia",C4234,"Savannah, GA MSA",CS496,"Savannah-Hinesville-Statesboro, GA CSA",Savannah,GA,MSA,Savannah,GA,"Savannah, GA"
13113,"fayette, georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13115,"floyd, georgia",C4066,"Rome, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Rome,GA,MSA,Rome,GA,"Rome, GA"
13117,"forsyth, georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13121,"fulton, georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13127,"glynn, georgia",C1526,"Brunswick-St. Simons, GA MSA",,,Brunswick-St. Simons,GA,MSA,Brunswick,GA,"Brunswick, GA"
13135,"gwinnett, georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13139,"hall, georgia",C2358,"Gainesville, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Gainesville,GA,MSA,Gainesville,GA,"Gainesville, GA"
13143,"haralson, georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13145,"harris, georgia",C1798,"Columbus, GA-AL MSA",CS194,"Columbus-Auburn-Opelika, GA-AL CSA",Columbus,GA-AL,MSA,Columbus,GA,"Columbus, GA"
13149,"heard, georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13151,"henry, georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13153,"houston, georgia",C4758,"Warner Robins, GA MSA",CS356,"Macon-Bibb County--Warner Robins, GA CSA",Warner Robins,GA,MSA,Warner Robins,GA,"Warner Robins, GA"
13159,"jasper, georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13169,"jones, georgia",C3142,"Macon-Bibb County, GA MSA",CS356,"Macon-Bibb County--Warner Robins, GA CSA",Macon-Bibb County,GA,MSA,Macon,GA,"Macon, GA"
13173,"lanier, georgia",C4666,"Valdosta, GA MSA",,,Valdosta,GA,MSA,Valdosta,GA,"Valdosta, GA"
13177,"lee, georgia",C1050,"Albany, GA MSA",,,Albany,GA,MSA,Albany,GA,"Albany, GA"
13179,"liberty, georgia",C2598,"Hinesville, GA MSA",CS496,"Savannah-Hinesville-Statesboro, GA CSA",Hinesville,GA,MSA,Hinesville,GA,"Hinesville, GA"
13181,"lincoln, georgia",C1226,"Augusta-Richmond County, GA-SC MSA",,,Augusta-Richmond County,GA-SC,MSA,Augusta,GA,"Augusta, GA"
13183,"long, georgia",C2598,"Hinesville, GA MSA",CS496,"Savannah-Hinesville-Statesboro, GA CSA",Hinesville,GA,MSA,Hinesville,GA,"Hinesville, GA"
13185,"lowndes, georgia",C4666,"Valdosta, GA MSA",,,Valdosta,GA,MSA,Valdosta,GA,"Valdosta, GA"
13187,"lumpkin, georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13189,"mcduffie, georgia",C1226,"Augusta-Richmond County, GA-SC MSA",,,Augusta-Richmond County,GA-SC,MSA,Augusta,GA,"Augusta, GA"
13191,"mcintosh, georgia",C1526,"Brunswick-St. Simons, GA MSA",,,Brunswick-St. Simons,GA,MSA,Brunswick,GA,"Brunswick, GA"
13195,"madison, georgia",C1202,"Athens-Clarke County, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Athens-Clarke County,GA,MSA,Athens,GA,"Athens, GA"
13197,"marion, georgia",C1798,"Columbus, GA-AL MSA",CS194,"Columbus-Auburn-Opelika, GA-AL CSA",Columbus,GA-AL,MSA,Columbus,GA,"Columbus, GA"
13199,"meriwether, georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13207,"monroe, georgia",C3142,"Macon-Bibb County, GA MSA",CS356,"Macon-Bibb County--Warner Robins, GA CSA",Macon-Bibb County,GA,MSA,Macon,GA,"Macon, GA"
13211,"morgan, georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13213,"murray, georgia",C1914,"Dalton, GA MSA",CS174,"Chattanooga-Cleveland-Dalton, TN-GA-AL CSA",Dalton,GA,MSA,Dalton,GA,"Dalton, GA"
13215,"muscogee, georgia",C1798,"Columbus, GA-AL MSA",CS194,"Columbus-Auburn-Opelika, GA-AL CSA",Columbus,GA-AL,MSA,Columbus,GA,"Columbus, GA"
13217,"newton, georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13219,"oconee, georgia",C1202,"Athens-Clarke County, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Athens-Clarke County,GA,MSA,Athens,GA,"Athens, GA"
13221,"oglethorpe, georgia",C1202,"Athens-Clarke County, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Athens-Clarke County,GA,MSA,Athens,GA,"Athens, GA"
13223,"paulding, georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13225,"peach, georgia",C4758,"Warner Robins, GA MSA",CS356,"Macon-Bibb County--Warner Robins, GA CSA",Warner Robins,GA,MSA,Warner Robins,GA,"Warner Robins, GA"
13227,"pickens, georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13231,"pike, georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13245,"richmond, georgia",C1226,"Augusta-Richmond County, GA-SC MSA",,,Augusta-Richmond County,GA-SC,MSA,Augusta,GA,"Augusta, GA"
13247,"rockdale, georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13255,"spalding, georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13259,"stewart, georgia",C1798,"Columbus, GA-AL MSA",CS194,"Columbus-Auburn-Opelika, GA-AL CSA",Columbus,GA-AL,MSA,Columbus,GA,"Columbus, GA"
13263,"talbot, georgia",C1798,"Columbus, GA-AL MSA",CS194,"Columbus-Auburn-Opelika, GA-AL CSA",Columbus,GA-AL,MSA,Columbus,GA,"Columbus, GA"
13273,"terrell, georgia",C1050,"Albany, GA MSA",,,Albany,GA,MSA,Albany,GA,"Albany, GA"
13289,"twiggs, georgia",C3142,"Macon-Bibb County, GA MSA",CS356,"Macon-Bibb County--Warner Robins, GA CSA",Macon-Bibb County,GA,MSA,Macon,GA,"Macon, GA"
13295,"walker, georgia",C1686,"Chattanooga, TN-GA MSA",CS174,"Chattanooga-Cleveland-Dalton, TN-GA-AL CSA",Chattanooga,TN-GA,MSA,Chattanooga,TN,"Chattanooga, TN"
13297,"walton, georgia",C1206,"Atlanta-Sandy Springs-Roswell, GA MSA",CS122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",Atlanta-Sandy Springs-Roswell,GA,MSA,Atlanta,GA,"Atlanta, GA"
13313,"whitfield, georgia",C1914,"Dalton, GA MSA",CS174,"Chattanooga-Cleveland-Dalton, TN-GA-AL CSA",Dalton,GA,MSA,Dalton,GA,"Dalton, GA"
13321,"worth, georgia",C1050,"Albany, GA MSA",,,Albany,GA,MSA,Albany,GA,"Albany, GA"
15003,"honolulu, hawaii",C4652,"Urban Honolulu, HI MSA",,,Urban Honolulu,HI,MSA,Urban Honolulu,HI,"Urban Honolulu, HI"
15009,"maui + kalawao, hawaii",C2798,"Kahului-Wailuku, HI MSA",,,Kahului-Wailuku,HI,MSA,Kahului,HI,"Kahului, HI"
15009,"maui + kalawao, hawaii",C2798,"Kahului-Wailuku, HI MSA",,,Kahului-Wailuku,HI,MSA,Kahului,HI,"Kahului, HI"
16001,"ada, idaho",C1426,"Boise City, ID MSA",CS147,"Boise City-Mountain Home-Ontario, ID-OR CSA",Boise City,ID,MSA,Boise City,ID,"Boise City, ID"
16005,"bannock, idaho",C3854,"Pocatello, ID MSA",,,Pocatello,ID,MSA,Pocatello,ID,"Pocatello, ID"
16015,"boise, idaho",C1426,"Boise City, ID MSA",CS147,"Boise City-Mountain Home-Ontario, ID-OR CSA",Boise City,ID,MSA,Boise City,ID,"Boise City, ID"
16019,"bonneville, idaho",C2682,"Idaho Falls, ID MSA",CS292,"Idaho Falls-Rexburg-Blackfoot, ID CSA",Idaho Falls,ID,MSA,Idaho Falls,ID,"Idaho Falls, ID"
16023,"butte, idaho",C2682,"Idaho Falls, ID MSA",CS292,"Idaho Falls-Rexburg-Blackfoot, ID CSA",Idaho Falls,ID,MSA,Idaho Falls,ID,"Idaho Falls, ID"
16027,"canyon, idaho",C1426,"Boise City, ID MSA",CS147,"Boise City-Mountain Home-Ontario, ID-OR CSA",Boise City,ID,MSA,Boise City,ID,"Boise City, ID"
16041,"franklin, idaho",C3086,"Logan, UT-ID MSA",,,Logan,UT-ID,MSA,Logan,UT,"Logan, UT"
16045,"gem, idaho",C1426,"Boise City, ID MSA",CS147,"Boise City-Mountain Home-Ontario, ID-OR CSA",Boise City,ID,MSA,Boise City,ID,"Boise City, ID"
16051,"jefferson, idaho",C2682,"Idaho Falls, ID MSA",CS292,"Idaho Falls-Rexburg-Blackfoot, ID CSA",Idaho Falls,ID,MSA,Idaho Falls,ID,"Idaho Falls, ID"
16053,"jerome, idaho",C4630,"Twin Falls, ID MSA",,,Twin Falls,ID,MSA,Twin Falls,ID,"Twin Falls, ID"
16055,"kootenai, idaho",C1766,"Coeur d'Alene, ID MSA",CS518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID CSA",Coeur d'Alene,ID,MSA,Coeur d'Alene,ID,"Coeur d'Alene, ID"
16069,"nez perce, idaho",C3030,"Lewiston, ID-WA MSA",,,Lewiston,ID-WA,MSA,Lewiston,ID,"Lewiston, ID"
16073,"owyhee, idaho",C1426,"Boise City, ID MSA",CS147,"Boise City-Mountain Home-Ontario, ID-OR CSA",Boise City,ID,MSA,Boise City,ID,"Boise City, ID"
16083,"twin falls, idaho",C4630,"Twin Falls, ID MSA",,,Twin Falls,ID,MSA,Twin Falls,ID,"Twin Falls, ID"
17003,"alexander, illinois",C1602,"Cape Girardeau, MO-IL MSA",CS164,"Cape Girardeau-Sikeston, MO-IL CSA",Cape Girardeau,MO-IL,MSA,Cape Girardeau,MO,"Cape Girardeau, MO"
17005,"bond, illinois",C4118,"St. Louis, MO-IL MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA",St. Louis,MO-IL,MSA,St. Louis,MO,"St. Louis, MO"
17007,"boone, illinois",C4042,"Rockford, IL MSA",CS466,"Rockford-Freeport-Rochelle, IL CSA",Rockford,IL,MSA,Rockford,IL,"Rockford, IL"
17013,"calhoun, illinois",C4118,"St. Louis, MO-IL MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA",St. Louis,MO-IL,MSA,St. Louis,MO,"St. Louis, MO"
17019,"champaign, illinois",C1658,"Champaign-Urbana, IL MSA",CS169,"Champaign-Urbana-Danville, IL CSA",Champaign-Urbana,IL,MSA,Champaign,IL,"Champaign, IL"
17027,"clinton, illinois",C4118,"St. Louis, MO-IL MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA",St. Louis,MO-IL,MSA,St. Louis,MO,"St. Louis, MO"
17031,"cook, illinois",C1698,"Chicago-Naperville-Elgin, IL-IN MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA",Chicago-Naperville-Elgin,IL-IN,MSA,Chicago,IL,"Chicago, IL"
17037,"dekalb, illinois",C1698,"Chicago-Naperville-Elgin, IL-IN MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA",Chicago-Naperville-Elgin,IL-IN,MSA,Chicago,IL,"Chicago, IL"
17043,"dupage, illinois",C1698,"Chicago-Naperville-Elgin, IL-IN MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA",Chicago-Naperville-Elgin,IL-IN,MSA,Chicago,IL,"Chicago, IL"
17053,"ford, illinois",C1658,"Champaign-Urbana, IL MSA",CS169,"Champaign-Urbana-Danville, IL CSA",Champaign-Urbana,IL,MSA,Champaign,IL,"Champaign, IL"
17063,"grundy, illinois",C1698,"Chicago-Naperville-Elgin, IL-IN MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA",Chicago-Naperville-Elgin,IL-IN,MSA,Chicago,IL,"Chicago, IL"
17073,"henry, illinois",C1934,"Davenport-Moline-Rock Island, IA-IL MSA",CS209,"Davenport-Moline, IA-IL CSA",Davenport-Moline-Rock Island,IA-IL,MSA,Davenport,IA,"Davenport, IA"
17083,"jersey, illinois",C4118,"St. Louis, MO-IL MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA",St. Louis,MO-IL,MSA,St. Louis,MO,"St. Louis, MO"
17089,"kane, illinois",C1698,"Chicago-Naperville-Elgin, IL-IN MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA",Chicago-Naperville-Elgin,IL-IN,MSA,Chicago,IL,"Chicago, IL"
17091,"kankakee, illinois",C2810,"Kankakee, IL MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA",Kankakee,IL,MSA,Kankakee,IL,"Kankakee, IL"
17093,"kendall, illinois",C1698,"Chicago-Naperville-Elgin, IL-IN MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA",Chicago-Naperville-Elgin,IL-IN,MSA,Chicago,IL,"Chicago, IL"
17097,"lake, illinois",C1698,"Chicago-Naperville-Elgin, IL-IN MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA",Chicago-Naperville-Elgin,IL-IN,MSA,Chicago,IL,"Chicago, IL"
17111,"mchenry, illinois",C1698,"Chicago-Naperville-Elgin, IL-IN MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA",Chicago-Naperville-Elgin,IL-IN,MSA,Chicago,IL,"Chicago, IL"
17113,"mclean, illinois",C1401,"Bloomington, IL MSA",CS145,"Bloomington-Pontiac, IL CSA",Bloomington,IL,MSA,Bloomington,IL,"Bloomington, IL"
17115,"macon, illinois",C1950,"Decatur, IL MSA",,,Decatur,IL,MSA,Decatur,IL,"Decatur, IL"
17117,"macoupin, illinois",C4118,"St. Louis, MO-IL MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA",St. Louis,MO-IL,MSA,St. Louis,MO,"St. Louis, MO"
17119,"madison, illinois",C4118,"St. Louis, MO-IL MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA",St. Louis,MO-IL,MSA,St. Louis,MO,"St. Louis, MO"
17123,"marshall, illinois",C3790,"Peoria, IL MSA",CS427,"Peoria-Canton, IL CSA",Peoria,IL,MSA,Peoria,IL,"Peoria, IL"
17127,"massac, illinois",C3714,"Paducah, KY-IL MSA",CS424,"Paducah-Mayfield, KY-IL CSA",Paducah,KY-IL,MSA,Paducah,KY,"Paducah, KY"
17129,"menard, illinois",C4410,"Springfield, IL MSA",CS522,"Springfield-Jacksonville-Lincoln, IL CSA",Springfield,IL,MSA,Springfield,IL,"Springfield, IL"
17131,"mercer, illinois",C1934,"Davenport-Moline-Rock Island, IA-IL MSA",CS209,"Davenport-Moline, IA-IL CSA",Davenport-Moline-Rock Island,IA-IL,MSA,Davenport,IA,"Davenport, IA"
17133,"monroe, illinois",C4118,"St. Louis, MO-IL MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA",St. Louis,MO-IL,MSA,St. Louis,MO,"St. Louis, MO"
17143,"peoria, illinois",C3790,"Peoria, IL MSA",CS427,"Peoria-Canton, IL CSA",Peoria,IL,MSA,Peoria,IL,"Peoria, IL"
17147,"piatt, illinois",C1658,"Champaign-Urbana, IL MSA",CS169,"Champaign-Urbana-Danville, IL CSA",Champaign-Urbana,IL,MSA,Champaign,IL,"Champaign, IL"
17161,"rock island, illinois",C1934,"Davenport-Moline-Rock Island, IA-IL MSA",CS209,"Davenport-Moline, IA-IL CSA",Davenport-Moline-Rock Island,IA-IL,MSA,Davenport,IA,"Davenport, IA"
17163,"st. clair, illinois",C4118,"St. Louis, MO-IL MSA",CS476,"St. Louis-St. Charles-Farmington, MO-IL CSA",St. Louis,MO-IL,MSA,St. Louis,MO,"St. Louis, MO"
17167,"sangamon, illinois",C4410,"Springfield, IL MSA",CS522,"Springfield-Jacksonville-Lincoln, IL CSA",Springfield,IL,MSA,Springfield,IL,"Springfield, IL"
17175,"stark, illinois",C3790,"Peoria, IL MSA",CS427,"Peoria-Canton, IL CSA",Peoria,IL,MSA,Peoria,IL,"Peoria, IL"
17179,"tazewell, illinois",C3790,"Peoria, IL MSA",CS427,"Peoria-Canton, IL CSA",Peoria,IL,MSA,Peoria,IL,"Peoria, IL"
