fips,msa,category,cumulative biden rpp percent change,year,rpp
27780,johnstown,goods,-1.0706507976702841,2014,97.952
27780,johnstown,housing,5.217909956603112,2014,52.749
27780,johnstown,utilities,-1.6888040510087767,2014,104.422
27780,johnstown,other services,-2.746527812748647,2014,97.869
27860,jonesboro,all items,0.8105642369233624,2014,85.502
27860,jonesboro,goods,-1.4800767054785147,2014,91.111
27860,jonesboro,housing,14.443817995781899,2014,53.1
27860,jonesboro,utilities,-1.0138877055465774,2014,80.755
27860,jonesboro,other services,-3.463695009947952,2014,98.844
27900,joplin,all items,-3.641802544955977,2014,90.459
27900,joplin,goods,-2.156809549647307,2014,98.372
27900,joplin,housing,-6.432560712310186,2014,62.404
27900,joplin,utilities,-1.0213536167553634,2014,83.781
27900,joplin,other services,-4.910617243056921,2014,96.404
27980,kahului-wailuku-lahaina,all items,-2.7352022685667126,2014,102.798
27980,kahului-wailuku-lahaina,goods,-0.5495140624027414,2014,97.957
27980,kahului-wailuku-lahaina,housing,-4.572676438474002,2014,114.969
27980,kahului-wailuku-lahaina,utilities,5.807681409546378,2014,159.651
27980,kahului-wailuku-lahaina,other services,-1.6901028883819866,2014,99.756
28020,kalamazoo-portage,all items,-0.7053711070757657,2014,96.331
28020,kalamazoo-portage,goods,-1.9156228977800525,2014,98.428
28020,kalamazoo-portage,housing,0.2494183965640647,2014,90.893
28020,kalamazoo-portage,utilities,-7.375581472463545,2014,98.284
28020,kalamazoo-portage,other services,0.25165210630766527,2014,96.634
28100,kankakee,all items,1.6498331381085984,2014,97.675
28100,kankakee,goods,-3.7716182007700723,2014,101.74
28100,kankakee,housing,11.915061526320391,2014,85.249
28100,kankakee,utilities,7.045508081975127,2014,90.219
28100,kankakee,other services,0.1226868418362177,2014,100.041
28140,kansas city,all items,-3.145824136553778,2014,97.071
28140,kansas city,goods,-2.229153192998561,2014,97.411
28140,kansas city,housing,-2.216053824977453,2014,84.135
28140,kansas city,utilities,1.7550077977842182,2014,83.811
28140,kansas city,other services,-4.671171403517827,2014,101.912
28420,kennewick-richland,all items,4.7378819942431365,2014,98.704
28420,kennewick-richland,goods,4.765376903224568,2014,96.064
28420,kennewick-richland,housing,11.251839971878633,2014,95.982
28420,kennewick-richland,utilities,-6.234872356943872,2014,82.42
28420,kennewick-richland,other services,3.2734312946783133,2014,102.322
28660,killeen-temple,all items,-0.41102146445425497,2014,95.227
28660,killeen-temple,goods,-2.830737279335409,2014,97.189
28660,killeen-temple,housing,5.855485261993247,2014,80.211
28660,killeen-temple,utilities,0.995241172669049,2014,92.984
28660,killeen-temple,other services,-2.223362924492223,2014,100.184
28700,kingsport-bristol,all items,3.257094958687581,2014,88.349
28700,kingsport-bristol,goods,0.09635441483223552,2014,97.515
28700,kingsport-bristol,housing,8.204953100206883,2014,54.117
28700,kingsport-bristol,utilities,4.832505313669501,2014,85.65
28700,kingsport-bristol,other services,2.019426865420592,2014,100.164
28740,kingston,all items,-2.2809501337108773,2014,102.46
28740,kingston,goods,-2.126385449230643,2014,97.027
28740,kingston,housing,-1.1955174780910893,2014,125.746
28740,kingston,utilities,-1.5616189108516338,2014,136.725
28740,kingston,other services,-2.8322834091890994,2014,98.162
28940,knoxville,all items,2.026317553227132,2014,93.076
28940,knoxville,goods,0.1102898289447164,2014,96.989
28940,knoxville,housing,4.816942055228612,2014,71.219
28940,knoxville,utilities,5.825189714472895,2014,84.357
28940,knoxville,other services,1.461327389901072,2014,100.094
29020,kokomo,all items,-1.9428015696208296,2014,91.426
29020,kokomo,goods,-1.0353156489077568,2014,98.652
29020,kokomo,housing,-10.288663670079137,2014,66.214
29020,kokomo,utilities,-2.2751381215469584,2014,84.343
29020,kokomo,other services,-0.19278294486202932,2014,96.311
29100,la crosse-onalaska,all items,1.8032310683082746,2014,96.354
29100,la crosse-onalaska,goods,-2.676587828859953,2014,98.792
29100,la crosse-onalaska,housing,19.290377893556688,2014,91.22
29100,la crosse-onalaska,utilities,-4.8847623786484755,2014,95.435
29100,la crosse-onalaska,other services,-0.11670283772163745,2014,96.447
29180,lafayette,all items,-0.6480558325024856,2014,93.55
29180,lafayette,goods,-0.7423936378345776,2014,96.309
29180,lafayette,housing,-0.7187594626037906,2014,72.288
29180,lafayette,utilities,8.432346044513142,2014,80.144
29180,lafayette,other services,-2.0669083750966735,2014,100.12
29200,lafayette-west lafayette,all items,1.1711741461105711,2014,92.859
29200,lafayette-west lafayette,goods,-1.0353156489077568,2014,98.14
29200,lafayette-west lafayette,housing,9.803893274073214,2014,77.811
29200,lafayette-west lafayette,utilities,-2.2496411312856783,2014,83.924
29200,lafayette-west lafayette,other services,-0.19278294486202932,2014,95.609
29340,lake charles,all items,-1.9221922849444806,2014,91.017
29340,lake charles,goods,-0.7423936378345776,2014,97.619
29340,lake charles,housing,-11.421160767627892,2014,59.592
29340,lake charles,utilities,8.638296755224198,2014,79.949
29340,lake charles,other services,-2.0669083750966735,2014,100.564
29420,lake havasu city-kingman,all items,5.896710616360237,2014,92.309
29420,lake havasu city-kingman,goods,1.0499041301756804,2014,96.254
29420,lake havasu city-kingman,housing,34.912796149277995,2014,70.14
29420,lake havasu city-kingman,utilities,-6.908237170258477,2014,105.432
29420,lake havasu city-kingman,other services,-2.1846735126806127,2014,102.427
29460,lakeland-winter haven,all items,3.2012097033652918,2014,96.001
29460,lakeland-winter haven,goods,0.01994729714122817,2014,97.577
29460,lakeland-winter haven,housing,6.401721630346103,2014,83.398
29460,lakeland-winter haven,utilities,5.309962926462992,2014,93.709
29460,lakeland-winter haven,other services,4.1242166074016895,2014,100.458
29540,lancaster,all items,-1.2633903017417512,2014,97.483
29540,lancaster,goods,-1.0706507976702841,2014,97.952
29540,lancaster,housing,3.3718915898295734,2014,93.813
29540,lancaster,utilities,-1.5048689616221986,2014,104.392
29540,lancaster,other services,-2.746527812748647,2014,97.869
29620,lansing-east lansing,all items,0.3207835673271214,2014,95.398
29620,lansing-east lansing,goods,-1.9156228977800525,2014,98.047
29620,lansing-east lansing,housing,7.102354516892197,2014,87.311
29620,lansing-east lansing,utilities,-7.089607213365946,2014,94.282
29620,lansing-east lansing,other services,0.25165210630766527,2014,96.299
29700,laredo,all items,-1.5858483471209477,2014,93.253
29700,laredo,goods,-2.830737279335409,2014,97.519
29700,laredo,housing,0.5365410410626973,2014,71.355
29700,laredo,utilities,0.44263414404445744,2014,92.958
29700,laredo,other services,-2.223362924492223,2014,100.286
29740,las cruces,all items,-0.5733971204248295,2014,93.702
29740,las cruces,goods,0.5908312882803072,2014,96.795
29740,las cruces,housing,6.811607063625878,2014,71.317
29740,las cruces,utilities,0.5202938410067717,2014,100.677
29740,las cruces,other services,-3.406348907900107,2014,101.193
29820,las vegas-henderson-paradise,all items,-1.259244862260512,2014,99.615
29820,las vegas-henderson-paradise,goods,0.7038817312583823,2014,96.246
29820,las vegas-henderson-paradise,housing,2.812417328796488,2014,99.971
29820,las vegas-henderson-paradise,utilities,-2.6757150922092654,2014,106.041
29820,las vegas-henderson-paradise,other services,-3.3923350205929603,2014,101.745
29940,lawrence,all items,-1.7296366381051704,2014,96.554
29940,lawrence,goods,-2.3210468692977417,2014,98.315
29940,lawrence,housing,6.047017088038384,2014,93.279
29940,lawrence,utilities,6.274224574365254,2014,89.104
29940,lawrence,other services,-4.405118935130028,2014,96.979
30020,lawton,all items,-0.4795351659121685,2014,93.185
30020,lawton,goods,-1.087738604139323,2014,97.61
30020,lawton,housing,7.554340176542748,2014,70.988
30020,lawton,utilities,5.713073877949711,2014,84.36
30020,lawton,other services,-2.9754906394139446,2014,100.212
30140,lebanon,all items,-1.981868016023609,2014,95.855
30140,lebanon,goods,-1.0706507976702841,2014,97.952
30140,lebanon,housing,-1.7461265025913848,2014,82.875
30140,lebanon,utilities,-0.23307086614173259,2014,104.319
30140,lebanon,other services,-2.746527812748647,2014,97.869
30300,lewiston,all items,-0.9043882592269755,2014,91.644
30300,lewiston,goods,0.5452471403304981,2014,97.781
30300,lewiston,housing,-3.6392951744788604,2014,71.178
30300,lewiston,utilities,-10.579835004177115,2014,79.106
30300,lewiston,other services,-3.4483481908757176,2014,99.391
30340,lewiston-auburn,all items,1.733234367790737,2014,92.94
30340,lewiston-auburn,goods,1.5743205907469808,2014,97.905
30340,lewiston-auburn,housing,-1.5560451666207755,2014,67.707
30340,lewiston-auburn,utilities,1.1473016062222428,2014,120.075
30340,lewiston-auburn,other services,3.306435932335209,2014,96.609
30460,lexington-fayette,all items,-0.41267276578091244,2014,95.114
30460,lexington-fayette,goods,-0.31237094844289703,2014,98.05
30460,lexington-fayette,housing,-5.986443285977695,2014,76.297
30460,lexington-fayette,utilities,7.754406063916251,2014,85.084
30460,lexington-fayette,other services,0.4528976098224691,2014,100.606
30620,lima,all items,0.08170849096730262,2014,91.595
30620,lima,goods,-1.7951369271605042,2014,98.57
30620,lima,housing,5.084943177091141,2014,68.731
30620,lima,utilities,-2.3467343833802228,2014,89.745
30620,lima,other services,0.041010078226716054,2014,96.321
30700,lincoln,all items,-3.4633987682429117,2014,94.752
30700,lincoln,goods,-2.1664706922924775,2014,98.182
30700,lincoln,housing,-3.814817295028898,2014,83.084
30700,lincoln,utilities,-2.2042623982734573,2014,79.429
30700,lincoln,other services,-4.553241552973222,2014,96.913
30780,little rock-north little rock-conway,all items,-1.6437388992465378,2014,93.68
30780,little rock-north little rock-conway,goods,-1.4800767054785147,2014,97.377
30780,little rock-north little rock-conway,housing,-0.09500168551377158,2014,72.322
30780,little rock-north little rock-conway,utilities,-0.9213653850866174,2014,81.711
30780,little rock-north little rock-conway,other services,-3.463695009947952,2014,100.602
30860,logan,all items,1.512811243660105,2014,94.184
30860,logan,goods,-0.07802532659925357,2014,98.346
30860,logan,housing,19.318417236378703,2014,79.901
30860,logan,utilities,-9.49626508331737,2014,85.751
30860,logan,other services,-3.7899629027552004,2014,98.897
30980,longview,all items,-5.940529778393346,2014,93.373
30980,longview,goods,-2.830737279335409,2014,96.349
30980,longview,housing,-24.961378084626425,2014,72.888
30980,longview,utilities,2.2827122899184067,2014,93.287
30980,longview,other services,-2.223362924492223,2014,99.92
31020,longview,all items,1.5406470717701497,2014,95.18
31020,longview,goods,4.765376903224568,2014,97.929
31020,longview,housing,-7.859965881517734,2014,83.19
31020,longview,utilities,-3.2572997814268962,2014,78.741
31020,longview,other services,3.2734312946783133,2014,99.898
31080,los angeles-long beach-anaheim,all items,-0.6874934148140355,2014,112.144
31080,los angeles-long beach-anaheim,goods,-0.15493248699506681,2014,106.181
31080,los angeles-long beach-anaheim,housing,-3.577169322980519,2014,178.508
31080,los angeles-long beach-anaheim,utilities,21.882458486382173,2014,127.699
31080,los angeles-long beach-anaheim,other services,0.7483820738650241,2014,101.684
31140,louisville/jefferson county,all items,0.5610205126529196,2014,95.644
31140,louisville/jefferson county,goods,-0.3254393961880151,2014,97.501
31140,louisville/jefferson county,housing,-1.4410770963448227,2014,80.031
31140,louisville/jefferson county,utilities,8.998826591856274,2014,85.693
31140,louisville/jefferson county,other services,0.5824959953400196,2014,100.286
31180,lubbock,all items,-3.0242851257565992,2014,95.594
31180,lubbock,goods,-2.830737279335409,2014,97.287
31180,lubbock,housing,-9.560243378146975,2014,80.511
31180,lubbock,utilities,2.266387323047004,2014,93.447
31180,lubbock,other services,-2.223362924492223,2014,100.214
31340,lynchburg,all items,3.382800781782634,2014,91.347
31340,lynchburg,goods,0.5196632162428773,2014,96.449
31340,lynchburg,housing,2.6708240815105357,2014,68.123
31340,lynchburg,utilities,-0.9831694717547133,2014,89.397
31340,lynchburg,other services,4.695374062345471,2014,99.715
31420,macon-bibb county,all items,6.054987737476397,2014,87.956
31420,macon-bibb county,goods,0.026247821430827212,2014,96.195
31420,macon-bibb county,housing,12.230150351305097,2014,54.192
31420,macon-bibb county,utilities,0.5215888727707189,2014,95.603
31420,macon-bibb county,other services,4.5145421865310045,2014,100.013
31460,madera,all items,9.537774944214217,2014,95.729
31460,madera,goods,4.3525352247675615,2014,96.655
31460,madera,housing,33.68154479265589,2014,80.353
31460,madera,utilities,5.22021878425401,2014,120.322
31460,madera,other services,3.511164647440047,2014,100.929
31540,madison,all items,-0.5238825751646217,2014,98.212
31540,madison,goods,-2.492427060636657,2014,98.323
31540,madison,housing,5.297872340425537,2014,106.721
31540,madison,utilities,-4.740832364764731,2014,94.873
31540,madison,other services,-0.24861878453038164,2014,96.018
31700,manchester-nashua,all items,2.986882900071548,2014,104.337
31700,manchester-nashua,goods,2.6292929292929235,2014,103.75
31700,manchester-nashua,housing,8.183896782622902,2014,133.4
31700,manchester-nashua,utilities,0.7384937238493706,2014,124.017
31700,manchester-nashua,other services,2.5624172361464286,2014,98.031
31740,manhattan,all items,-2.232872236139851,2014,94.772
31740,manhattan,goods,-2.3210468692977417,2014,95.2
31740,manhattan,housing,-0.025368191107040635,2014,98.428
31740,manhattan,utilities,5.3010671107213545,2014,85.413
31740,manhattan,other services,-4.405118935130028,2014,94.024
31860,mankato,all items,-2.4975932084719075,2014,89.537
31860,mankato,goods,-1.7144399012017693,2014,94.7
31860,mankato,housing,4.248299811894092,2014,68.818
31860,mankato,utilities,4.942012440385365,2014,84.809
31860,mankato,other services,-5.678335383524804,2014,93.688
31900,mansfield,all items,-1.4171634236868642,2014,89.088
31900,mansfield,goods,-1.7951369271605042,2014,98.57
31900,mansfield,housing,-3.01784174570538,2014,57.666
31900,mansfield,utilities,-0.8851406329030334,2014,91.685
31900,mansfield,other services,0.041010078226716054,2014,96.321
32580,mcallen-edinburg-mission,all items,-1.3616403227087597,2014,89.093
32580,mcallen-edinburg-mission,goods,-2.830737279335409,2014,97.519
32580,mcallen-edinburg-mission,housing,2.187555397979085,2014,56.303
32580,mcallen-edinburg-mission,utilities,0.614109248039073,2014,92.92
32580,mcallen-edinburg-mission,other services,-2.223362924492223,2014,100.286
32780,medford,all items,3.7681387083472364,2014,98.344
32780,medford,goods,4.47493747544534,2014,96.29
32780,medford,housing,3.104978302208784,2014,95.653
32780,medford,utilities,-7.350459198211421,2014,91.731
32780,medford,other services,4.1644250503118405,2014,101.469
32820,memphis,all items,1.536726661654801,2014,94.636
32820,memphis,goods,-0.027555800496000434,2014,97.484
32820,memphis,housing,2.9038453789638994,2014,77.355
32820,memphis,utilities,3.379556156828055,2014,84.14
32820,memphis,other services,1.530070723736051,2014,100.293
32900,merced,all items,4.359413475471958,2014,96.043
32900,merced,goods,4.3525352247675615,2014,96.655
32900,merced,housing,5.7654100545733575,2014,77.596
32900,merced,utilities,6.270687888416257,2014,122.194
32900,merced,other services,3.511164647440047,2014,100.929
33100,miami-fort lauderdale-pompano beach,all items,1.9044485871988919,2014,105.849
33100,miami-fort lauderdale-pompano beach,goods,4.5230296009267725,2014,100.211
33100,miami-fort lauderdale-pompano beach,housing,2.3274065842478118,2014,138.886
33100,miami-fort lauderdale-pompano beach,utilities,10.126357930732494,2014,96.865
33100,miami-fort lauderdale-pompano beach,other services,0.9486570159908309,2014,100.294
33140,michigan city-la porte,all items,-3.622604529616723,2014,90.346
33140,michigan city-la porte,goods,-1.0353156489077568,2014,95.966
33140,michigan city-la porte,housing,-23.938208200864114,2014,74.635
33140,michigan city-la porte,utilities,-2.426625534965561,2014,82.833
33140,michigan city-la porte,other services,-0.19278294486202932,2014,92.653
33220,midland,all items,-0.7943930499059103,2014,92.94
33220,midland,goods,-1.9156228977800525,2014,98.428
33220,midland,housing,-9.073840166592694,2014,72.964
33220,midland,utilities,-6.120229385010874,2014,94.928
33220,midland,other services,0.25165210630766527,2014,96.634
33260,midland,all items,0.11992658407375913,2014,103.208
33260,midland,goods,-2.830737279335409,2014,97.411
33260,midland,housing,18.204634331407224,2014,139.263
33260,midland,utilities,2.1985063671633798,2014,93.41
33260,midland,other services,-2.223362924492223,2014,100.253
33340,milwaukee-waukesha,all items,-0.8263944753805456,2014,97.052
33340,milwaukee-waukesha,goods,-2.492427060636657,2014,95.347
33340,milwaukee-waukesha,housing,2.832419649575411,2014,99.571
33340,milwaukee-waukesha,utilities,-5.516553815477919,2014,98.417
33340,milwaukee-waukesha,other services,-0.24861878453038164,2014,97.454
33460,minneapolis-st. paul-bloomington,all items,0.42531606055875687,2014,103.542
33460,minneapolis-st. paul-bloomington,goods,1.8235906589320232,2014,103.891
33460,minneapolis-st. paul-bloomington,housing,6.399600024998431,2014,115.529
33460,minneapolis-st. paul-bloomington,utilities,-4.9689440993788825,2014,87.405
33460,minneapolis-st. paul-bloomington,other services,-1.5951996216450555,2014,101.168
33540,missoula,all items,-3.842588152552677,2014,95.994
33540,missoula,goods,0.38924717717530183,2014,97.563
33540,missoula,housing,-14.85951326133706,2014,87.197
33540,missoula,utilities,-8.197154727432972,2014,82.374
33540,missoula,other services,-3.6548508043995365,2014,99.319
33660,mobile,all items,0.26403398002526,2014,93.244
33660,mobile,goods,0.2670453341245738,2014,97.516
33660,mobile,housing,-2.790155618016042,2014,70.132
33660,mobile,utilities,2.7437564945299937,2014,94.4
33660,mobile,other services,0.43105681453158506,2014,100.31
33700,modesto,all items,2.6925127211049245,2014,99.248
33700,modesto,goods,4.3525352247675615,2014,96.655
33700,modesto,housing,-3.368905628792636,2014,95.375
33700,modesto,utilities,5.209159659421447,2014,120.76
33700,modesto,other services,3.511164647440047,2014,100.929
33740,monroe,all items,4.106817964186534,2014,88.423
33740,monroe,goods,-0.7423936378345776,2014,96.449
33740,monroe,housing,22.685769791160755,2014,51.591
33740,monroe,utilities,7.608597197241231,2014,80.971
33740,monroe,other services,-2.0669083750966735,2014,100.168
33780,monroe,all items,-0.4160427807486586,2014,96.71
33780,monroe,goods,-1.9156228977800525,2014,99.527
33780,monroe,housing,1.7134427717679213,2014,83.365
33780,monroe,utilities,-7.7020139295969114,2014,102.815
33780,monroe,other services,0.25165210630766527,2014,98.734
33860,montgomery,all items,2.3696141240421653,2014,90.675
33860,montgomery,goods,0.2670453341245738,2014,97.499
33860,montgomery,housing,9.078626947326292,2014,60.535
33860,montgomery,utilities,4.177779875846775,2014,95.303
33860,montgomery,other services,0.43105681453158506,2014,100.306
34060,morgantown,all items,0.6409977363747156,2014,89.859
34060,morgantown,goods,-0.7828529940970356,2014,91.896
34060,morgantown,housing,-7.426782441165063,2014,66.053
34060,morgantown,utilities,-3.573912151301304,2014,80.575
34060,morgantown,other services,5.467687608527379,2014,99.445
34100,morristown,all items,4.252004091438906,2014,86.598
34100,morristown,goods,0.1102898289447164,2014,91.607
34100,morristown,housing,10.688597928999787,2014,58.05
34100,morristown,utilities,4.536344200962047,2014,83.229
34100,morristown,other services,1.461327389901072,2014,98.497
34580,mount vernon-anacortes,all items,3.5728280888749615,2014,96.89
34580,mount vernon-anacortes,goods,4.765376903224568,2014,97.929
34580,mount vernon-anacortes,housing,5.127983063895298,2014,90.776
34580,mount vernon-anacortes,utilities,-7.584089044588806,2014,78.529
34580,mount vernon-anacortes,other services,3.2734312946783133,2014,99.898
34620,muncie,all items,1.088377640663346,2014,89.971
34620,muncie,goods,-1.0353156489077568,2014,98.652
34620,muncie,housing,-2.0291095890410875,2014,63.636
34620,muncie,utilities,-2.585913949027125,2014,83.595
34620,muncie,other services,-0.19278294486202932,2014,96.311
34740,muskegon,all items,-1.838802261823165,2014,92.734
34740,muskegon,goods,-1.9156228977800525,2014,98.428
34740,muskegon,housing,-5.751205638679375,2014,73.64
34740,muskegon,utilities,-5.1845880696312205,2014,93.596
34740,muskegon,other services,0.25165210630766527,2014,96.634
34820,myrtle beach-conway-north myrtle beach,all items,1.808523273265164,2014,94.015
34820,myrtle beach-conway-north myrtle beach,goods,-0.44525929806180947,2014,95.531
34820,myrtle beach-conway-north myrtle beach,housing,-0.9239567087291419,2014,81.688
34820,myrtle beach-conway-north myrtle beach,utilities,-2.8431935669155637,2014,94.202
34820,myrtle beach-conway-north myrtle beach,other services,4.484983501817953,2014,99.878
34900,napa,all items,0.7559867546122281,2014,114.776
34900,napa,goods,4.3525352247675615,2014,108.816
34900,napa,housing,-13.381826764726393,2014,180.322
34900,napa,utilities,5.224802834096033,2014,131.595
34900,napa,other services,3.511164647440047,2014,103.176
34940,naples-marco island,all items,3.448275862068967,2014,101.349
34940,naples-marco island,goods,0.01994729714122817,2014,97.577
34940,naples-marco island,housing,11.04979488147754,2014,112.014
34940,naples-marco island,utilities,5.795502558565329,2014,93.702
34940,naples-marco island,other services,4.1242166074016895,2014,100.458
34980,nashville-davidson--murfreesboro--franklin,all items,0.5518016845568271,2014,97.332
34980,nashville-davidson--murfreesboro--franklin,goods,0.1102898289447164,2014,97.307
34980,nashville-davidson--murfreesboro--franklin,housing,-1.556934123271242,2014,91.536
34980,nashville-davidson--murfreesboro--franklin,utilities,5.834081815954936,2014,84.745
34980,nashville-davidson--murfreesboro--franklin,other services,1.461327389901072,2014,100.184
35100,new bern,all items,3.134597296041529,2014,88.381
35100,new bern,goods,0.3844703318806468,2014,91.093
35100,new bern,housing,7.196607359224544,2014,65.606
35100,new bern,utilities,-4.37457671866571,2014,89.714
35100,new bern,other services,4.332572314265966,2014,99.063
35300,new haven-milford,all items,1.6369406476381587,2014,109.681
35300,new haven-milford,goods,2.1984233529488924,2014,107.53
35300,new haven-milford,housing,0.2598107998008346,2014,122.386
35300,new haven-milford,utilities,-12.832377190507547,2014,136.16
35300,new haven-milford,other services,2.559373963273023,2014,106.343
35380,new orleans-metairie,all items,-2.1945767527366917,2014,97.531
35380,new orleans-metairie,goods,-0.7423936378345776,2014,97.783
35380,new orleans-metairie,housing,-8.174042884904653,2014,91.446
35380,new orleans-metairie,utilities,7.2090909090909125,2014,81.106
35380,new orleans-metairie,other services,-2.0669083750966735,2014,100.618
35620,new york-newark-jersey city,all items,-2.113621210678075,2014,113.281
35620,new york-newark-jersey city,goods,-0.9807078392227959,2014,108.922
35620,new york-newark-jersey city,housing,-5.5474542001102884,2014,167.421
35620,new york-newark-jersey city,utilities,-12.233762575154392,2014,122.387
35620,new york-newark-jersey city,other services,-0.7157407407407372,2014,104.85
35660,niles,all items,-2.632190908587575,2014,91.958
35660,niles,goods,-1.9156228977800525,2014,98.428
35660,niles,housing,-14.711580801409067,2014,70.58
35660,niles,utilities,-8.319590948566072,2014,93.9
35660,niles,other services,0.25165210630766527,2014,96.634
35840,north port-sarasota-bradenton,all items,1.828968369487751,2014,101.089
35840,north port-sarasota-bradenton,goods,0.01994729714122817,2014,97.577
35840,north port-sarasota-bradenton,housing,1.6697327932550723,2014,111.416
35840,north port-sarasota-bradenton,utilities,5.794191801288635,2014,94.019
35840,north port-sarasota-bradenton,other services,4.1242166074016895,2014,100.458
35980,norwich-new london,all items,1.4598682605513633,2014,98.406
35980,norwich-new london,goods,2.1984233529488924,2014,97.029
35980,norwich-new london,housing,-2.9593165798345114,2014,97.136
35980,norwich-new london,utilities,-13.206090972571022,2014,136.479
35980,norwich-new london,other services,2.559373963273023,2014,98.429
36100,ocala,all items,3.1590139316679693,2014,93.886
36100,ocala,goods,0.01994729714122817,2014,97.577
36100,ocala,housing,2.6330852890669734,2014,72.314
36100,ocala,utilities,6.710783856836618,2014,94.978
36100,ocala,other services,4.1242166074016895,2014,100.458
36140,ocean city,all items,1.0692150277584658,2014,105.121
36140,ocean city,goods,-2.270112041990507,2014,97.472
36140,ocean city,housing,12.44903206847151,2014,119.287
36140,ocean city,utilities,-9.713686363912176,2014,107.273
36140,ocean city,other services,-2.369758896662807,2014,101.069
36220,odessa,all items,-5.07991212689199,2014,101.216
36220,odessa,goods,-2.830737279335409,2014,97.519
36220,odessa,housing,-18.56468070188387,2014,117.724
36220,odessa,utilities,1.3935708079930529,2014,93.333
36220,odessa,other services,-2.223362924492223,2014,100.286
36260,ogden-clearfield,all items,-1.2476148539556853,2014,98.415
36260,ogden-clearfield,goods,-0.11180137325838642,2014,96.511
36260,ogden-clearfield,housing,5.312837658763317,2014,97.599
36260,ogden-clearfield,utilities,-9.302532433703094,2014,92.053
36260,ogden-clearfield,other services,-3.776317023116269,2014,100.743
36420,oklahoma city,all items,-1.4116275806991299,2014,95.08
36420,oklahoma city,goods,-1.087738604139323,2014,97.536
36420,oklahoma city,housing,-1.6845187842971732,2014,78.97
36420,oklahoma city,utilities,7.349545944281982,2014,83.942
36420,oklahoma city,other services,-2.9754906394139446,2014,100.191
36500,olympia-lacey-tumwater,all items,5.4689877954186255,2014,104.711
36500,olympia-lacey-tumwater,goods,4.765376903224568,2014,104.574
36500,olympia-lacey-tumwater,housing,16.459594247809033,2014,117.055
36500,olympia-lacey-tumwater,utilities,-5.607476635514019,2014,92.681
36500,olympia-lacey-tumwater,other services,3.2734312946783133,2014,102.06
36540,omaha-council bluffs,all items,-3.1452826020639044,2014,95.642
36540,omaha-council bluffs,goods,-2.1802507184207176,2014,98.169
36540,omaha-council bluffs,housing,-1.523942835210975,2014,89.432
36540,omaha-council bluffs,utilities,-1.8886567028574146,2014,80.188
36540,omaha-council bluffs,other services,-4.556154370315317,2014,96.804
36740,orlando-kissimmee-sanford,all items,1.9929910102087494,2014,100.248
36740,orlando-kissimmee-sanford,goods,0.01994729714122817,2014,97.577
36740,orlando-kissimmee-sanford,housing,2.9554511751478123,2014,106.418
36740,orlando-kissimmee-sanford,utilities,5.674190865536663,2014,93.888
36740,orlando-kissimmee-sanford,other services,4.1242166074016895,2014,100.458
36780,oshkosh-neenah,all items,-1.4796094695006097,2014,93.293
36780,oshkosh-neenah,goods,-2.492427060636657,2014,98.811
36780,oshkosh-neenah,housing,-4.321856622242098,2014,74.018
36780,oshkosh-neenah,utilities,-6.136473151620544,2014,94.059
36780,oshkosh-neenah,other services,-0.24861878453038164,2014,96.437
36980,owensboro,all items,-0.8475813060610432,2014,91.917
36980,owensboro,goods,-0.31237094844289703,2014,97.058
36980,owensboro,housing,-14.02943812373733,2014,63.037
36980,owensboro,utilities,5.91422063800492,2014,85.091
36980,owensboro,other services,0.4528976098224691,2014,100.383
37100,oxnard-thousand oaks-ventura,all items,2.7253951149425255,2014,113.085
37100,oxnard-thousand oaks-ventura,goods,4.3525352247675615,2014,104.723
37100,oxnard-thousand oaks-ventura,housing,-0.8572400498922782,2014,190.935
37100,oxnard-thousand oaks-ventura,utilities,6.922352245034623,2014,132.643
37100,oxnard-thousand oaks-ventura,other services,3.511164647440047,2014,101.657
37340,palm bay-melbourne-titusville,all items,2.654803240740743,2014,98.907
37340,palm bay-melbourne-titusville,goods,0.01994729714122817,2014,97.577
37340,palm bay-melbourne-titusville,housing,4.045374048724453,2014,97.877
37340,palm bay-melbourne-titusville,utilities,5.396758919950203,2014,94.204
37340,palm bay-melbourne-titusville,other services,4.1242166074016895,2014,100.458
37460,panama city,all items,3.1084138631029288,2014,95.402
37460,panama city,goods,0.01994729714122817,2014,97.577
37460,panama city,housing,5.3829102920723315,2014,81.4
37460,panama city,utilities,4.714559874216731,2014,94.564
37460,panama city,other services,4.1242166074016895,2014,100.458
37620,parkersburg-vienna,all items,1.256920023676054,2014,90.577
37620,parkersburg-vienna,goods,-0.7828529940970356,2014,97.412
37620,parkersburg-vienna,housing,-9.717792326487979,2014,56.87
37620,parkersburg-vienna,utilities,-3.7291809263061735,2014,82.462
37620,parkersburg-vienna,other services,5.467687608527379,2014,100.557
37860,pensacola-ferry pass-brent,all items,2.3240613749357073,2014,96.893
37860,pensacola-ferry pass-brent,goods,0.01994729714122817,2014,97.577
37860,pensacola-ferry pass-brent,housing,0.986435030937641,2014,85.717
37860,pensacola-ferry pass-brent,utilities,5.447309700720025,2014,95.791
37860,pensacola-ferry pass-brent,other services,4.1242166074016895,2014,100.458
37900,peoria,all items,-0.12238948785562428,2014,93.174
37900,peoria,goods,-3.7716182007700723,2014,98.162
37900,peoria,housing,-0.1184797181429982,2014,75.267
37900,peoria,utilities,5.875486805790409,2014,86.349
